word,bucket_r,uni_prob,bi_prob_smoothed
p e f a,uni3-bi4,-12.45372199076403,-12.67893500581585
p a f e,uni3-bi4,-12.45372199076403,-12.68900187569755
p a f e,uni3-bi4,-12.45372199076403,-12.68900187569755
f a p e,uni3-bi4,-12.45372199076403,-12.752683486002068
f a p e,uni3-bi4,-12.45372199076403,-12.752683486002068
f e p a,uni3-bi4,-12.45372199076403,-12.887579785502105
f e p a,uni3-bi4,-12.45372199076403,-12.887579785502105
k u b a,uni3-bi4,-12.454174007617077,-10.318315666862125
k u b a,uni3-bi4,-12.454174007617077,-10.318315666862125
b u k a,uni3-bi4,-12.454174007617077,-12.630655187938675
b u k a,uni3-bi4,-12.454174007617077,-12.630655187938675
k a b u,uni3-bi4,-12.454174007617077,-14.779702344474927
k a b u,uni3-bi4,-12.454174007617077,-14.779702344474927
r o p a,uni3-bi4,-12.455566354189234,-12.448340448738625
p o r a,uni3-bi4,-12.455566354189234,-12.80653934242287
p o r a,uni3-bi4,-12.455566354189234,-12.80653934242287
p a r o,uni3-bi4,-12.455566354189235,-11.54645134764526
p a r o,uni3-bi4,-12.455566354189235,-11.54645134764526
b u d e,uni3-bi4,-12.457685596189648,-11.781708895338536
b u d e,uni3-bi4,-12.457685596189648,-11.781708895338536
d u b e,uni3-bi4,-12.457685596189648,-12.491790036701476
d u b e,uni3-bi4,-12.457685596189648,-12.491790036701476
g o l o,uni3-bi4,-12.465088545109763,-11.941664160466315
g o l o,uni3-bi4,-12.465088545109763,-11.941664160466315
l o g o,uni3-bi4,-12.465088545109763,-13.34565809868561
m u m a,uni3-bi4,-12.465828319181371,-12.371851254076626
m u m a,uni3-bi4,-12.465828319181371,-12.371851254076626
k u d o,uni3-bi4,-12.46657096126736,-9.433167214528492
k u d o,uni3-bi4,-12.46657096126736,-9.433167214528492
d u k o,uni3-bi4,-12.46657096126736,-12.377276777019985
d u k o,uni3-bi4,-12.46657096126736,-12.377276777019985
k u m e,uni3-bi4,-12.469475745583711,-10.29379526469688
k u m e,uni3-bi4,-12.469475745583711,-10.29379526469688
m u k e,uni3-bi4,-12.469475745583711,-14.743945393813137
m u k e,uni3-bi4,-12.469475745583711,-14.743945393813137
p e x a,uni3-bi4,-12.476940280866035,-11.06344744193924
p e x a,uni3-bi4,-12.476940280866035,-11.06344744193924
x e p a,uni3-bi4,-12.476940280866035,-13.014391099590744
x e p a,uni3-bi4,-12.476940280866035,-13.014391099590744
p a x e,uni3-bi4,-12.47694028086604,-11.162931709579052
p a x e,uni3-bi4,-12.47694028086604,-11.162931709579052
x a p e,uni3-bi4,-12.47694028086604,-12.916612463047212
x a p e,uni3-bi4,-12.47694028086604,-12.916612463047212
tʃ a ɾ e,uni3-bi4,-12.481993069076903,-11.389715792343075
tʃ a ɾ e,uni3-bi4,-12.481993069076903,-11.389715792343075
tʃ e ɾ a,uni3-bi4,-12.481993069076903,-12.179278458235173
tʃ e ɾ a,uni3-bi4,-12.481993069076903,-12.179278458235173
p i g a,uni3-bi4,-12.484406103960891,-11.177298149697585
p i g a,uni3-bi4,-12.484406103960891,-11.177298149697585
f i n i,uni3-bi4,-12.486613102663208,-14.38227674209218
f i n i,uni3-bi4,-12.486613102663208,-14.38227674209218
tʃ a n a,uni3-bi4,-12.487002605207463,-12.183120876735057
tʃ a n a,uni3-bi4,-12.487002605207463,-12.183120876735057
p o g e,uni3-bi4,-12.48886289434386,-13.987225138274349
p o g e,uni3-bi4,-12.48886289434386,-13.987225138274349
g e p o,uni3-bi4,-12.48886289434386,-14.425553097837517
g e p o,uni3-bi4,-12.48886289434386,-14.425553097837517
g o p e,uni3-bi4,-12.488862894343862,-13.655706197774728
g o p e,uni3-bi4,-12.488862894343862,-13.655706197774728
r u s a,uni3-bi4,-12.498043245896362,-12.070303228356186
s u r a,uni3-bi4,-12.498043245896362,-14.443191520011018
s u r a,uni3-bi4,-12.498043245896362,-14.443191520011018
b u t o,uni3-bi4,-12.49869616704632,-12.013583489519988
b u t o,uni3-bi4,-12.49869616704632,-12.013583489519988
t u b o,uni3-bi4,-12.49869616704632,-12.572357396323884
b u l a,uni3-bi4,-12.50363676188079,-11.412709643036548
b u l a,uni3-bi4,-12.50363676188079,-11.412709643036548
l u b a,uni3-bi4,-12.50363676188079,-13.053818871907367
l u b a,uni3-bi4,-12.50363676188079,-13.053818871907367
r i b a,uni3-bi4,-12.505071341256048,-11.500407066001966
r i b a,uni3-bi4,-12.505071341256048,-11.500407066001966
r a b i,uni3-bi4,-12.505071341256048,-13.61667622369674
r a b i,uni3-bi4,-12.505071341256048,-13.61667622369674
b i r a,uni3-bi4,-12.505071341256048,-14.647746412801176
f e b e,uni3-bi4,-12.507683768213816,-12.457099389156472
f e b e,uni3-bi4,-12.507683768213816,-12.457099389156472
b e f e,uni3-bi4,-12.507683768213816,-13.038580501010726
b e f e,uni3-bi4,-12.507683768213816,-13.038580501010726
b e r o,uni3-bi4,-12.509528131639016,-12.192659597451383
b e r o,uni3-bi4,-12.509528131639016,-12.192659597451383
r e b o,uni3-bi4,-12.50952813163902,-10.420729672469465
r e b o,uni3-bi4,-12.50952813163902,-10.420729672469465
f i k a,uni3-bi4,-12.51211234290856,-10.707280922026458
f i k a,uni3-bi4,-12.51211234290856,-10.707280922026458
k i f a,uni3-bi4,-12.51211234290856,-13.516292731059211
k i f a,uni3-bi4,-12.51211234290856,-13.516292731059211
k a f i,uni3-bi4,-12.51211234290856,-14.15842125366663
k a f i,uni3-bi4,-12.51211234290856,-14.15842125366663
f a m o,uni3-bi4,-12.512921706889188,-11.42714807658898
f a m o,uni3-bi4,-12.512921706889188,-11.42714807658898
f o m a,uni3-bi4,-12.512921706889188,-11.932764210582942
f o m a,uni3-bi4,-12.512921706889188,-11.932764210582942
m a f o,uni3-bi4,-12.512921706889188,-12.855619288387542
m a f o,uni3-bi4,-12.512921706889188,-12.855619288387542
m o f a,uni3-bi4,-12.512921706889188,-13.23923573242296
f i d e,uni3-bi4,-12.515623931481128,-10.764552788976934
f i d e,uni3-bi4,-12.515623931481128,-10.764552788976934
d e f i,uni3-bi4,-12.515623931481128,-14.627426923334122
d e f i,uni3-bi4,-12.515623931481128,-14.627426923334122
d i f e,uni3-bi4,-12.51562393148113,-12.508198085224512
d i f e,uni3-bi4,-12.51562393148113,-12.508198085224512
d u l o,uni3-bi4,-12.516033715531073,-11.451537106043885
d u l o,uni3-bi4,-12.516033715531073,-11.451537106043885
l u d o,uni3-bi4,-12.516033715531073,-12.168670419573733
l u d o,uni3-bi4,-12.516033715531073,-12.168670419573733
f e k o,uni3-bi4,-12.51656913329153,-10.93892567987119
f e k o,uni3-bi4,-12.51656913329153,-10.93892567987119
k o f e,uni3-bi4,-12.51656913329153,-11.901616518194418
k o f e,uni3-bi4,-12.51656913329153,-11.901616518194418
k e f o,uni3-bi4,-12.51656913329153,-13.385318052312234
k e f o,uni3-bi4,-12.51656913329153,-13.385318052312234
f o k e,uni3-bi4,-12.51656913329153,-14.137812483967508
f o k e,uni3-bi4,-12.51656913329153,-14.137812483967508
r i d o,uni3-bi4,-12.517468294906331,-10.30306328473822
r i d o,uni3-bi4,-12.517468294906331,-10.30306328473822
d i r o,uni3-bi4,-12.517468294906331,-14.410418930696386
d i r o,uni3-bi4,-12.517468294906331,-14.410418930696386
r o k o,uni3-bi4,-12.518413496716732,-10.90406307842421
r o k o,uni3-bi4,-12.518413496716732,-10.90406307842421
k o r o,uni3-bi4,-12.518413496716732,-11.189823915293797
m u l e,uni3-bi4,-12.518938499847426,-11.878449072515805
m u l e,uni3-bi4,-12.518938499847426,-11.878449072515805
l u m e,uni3-bi4,-12.518938499847426,-13.02929846974212
l u m e,uni3-bi4,-12.518938499847426,-13.02929846974212
r e m i,uni3-bi4,-12.520373079222685,-13.028492648159547
r e m i,uni3-bi4,-12.520373079222685,-13.028492648159547
m i r e,uni3-bi4,-12.520373079222685,-14.003936719372977
m i r e,uni3-bi4,-12.520373079222685,-14.003936719372977
f a u e,uni3-bi4,-12.524348131035437,-14.519125880832563
f a u e,uni3-bi4,-12.524348131035437,-14.519125880832563
tʃ a s o,uni3-bi4,-12.528119996417464,-12.20029608738563
tʃ a s o,uni3-bi4,-12.528119996417464,-12.20029608738563
tʃ o s a,uni3-bi4,-12.528119996417464,-12.527069799650963
s o tʃ a,uni3-bi4,-12.528119996417464,-14.552658225719506
s o tʃ a,uni3-bi4,-12.528119996417464,-14.552658225719506
b e x e,uni3-bi4,-12.530902058315824,-11.38597527417761
b e x e,uni3-bi4,-12.530902058315824,-11.38597527417761
x e b e,uni3-bi4,-12.530902058315824,-12.583910703245111
x e b e,uni3-bi4,-12.530902058315824,-12.583910703245111
g u s e,uni3-bi4,-12.53133978605099,-11.82259967156649
g u s e,uni3-bi4,-12.53133978605099,-11.82259967156649
k i x a,uni3-bi4,-12.535330633010563,-12.776428261255186
k i x a,uni3-bi4,-12.535330633010563,-12.776428261255186
x i k a,uni3-bi4,-12.535330633010568,-11.717891297663074
x i k a,uni3-bi4,-12.535330633010568,-11.717891297663074
k a x i,uni3-bi4,-12.535330633010568,-13.516150149096108
k a x i,uni3-bi4,-12.535330633010568,-13.516150149096108
x a m o,uni3-bi4,-12.536139996991194,-11.591077053634123
x a m o,uni3-bi4,-12.536139996991194,-11.591077053634123
m o x a,uni3-bi4,-12.536139996991194,-11.952935662898176
m a x o,uni3-bi4,-12.536139996991194,-12.235313441156215
x o m a,uni3-bi4,-12.536139996991194,-12.965339843558752
x o m a,uni3-bi4,-12.536139996991194,-12.965339843558752
k u p a,uni3-bi4,-12.536296476192598,-10.577100336164534
k u p a,uni3-bi4,-12.536296476192598,-10.577100336164534
p u k a,uni3-bi4,-12.536296476192598,-12.0925933953506
p u k a,uni3-bi4,-12.536296476192598,-12.0925933953506
b i g e,uni3-bi4,-12.538367881410675,-12.81666379059796
b i g e,uni3-bi4,-12.538367881410675,-12.81666379059796
g i b e,uni3-bi4,-12.538367881410675,-13.286887082081652
g i b e,uni3-bi4,-12.538367881410675,-13.286887082081652
d i x e,uni3-bi4,-12.538842221583137,-11.73121595246398
x i d e,uni3-bi4,-12.538842221583137,-11.775163164613549
x i d e,uni3-bi4,-12.538842221583137,-11.775163164613549
d e x i,uni3-bi4,-12.538842221583137,-13.858620758048982
d e x i,uni3-bi4,-12.538842221583137,-13.858620758048982
x e k o,uni3-bi4,-12.539787423393536,-11.065736993959831
x e k o,uni3-bi4,-12.539787423393536,-11.065736993959831
d u p e,uni3-bi4,-12.53980806476517,-12.520404336836627
d u p e,uni3-bi4,-12.53980806476517,-12.520404336836627
g i k o,uni3-bi4,-12.54725324648839,-11.953960333919428
g i k o,uni3-bi4,-12.54725324648839,-11.953960333919428
k i g o,uni3-bi4,-12.54725324648839,-12.346172459110724
k i g o,uni3-bi4,-12.54725324648839,-12.346172459110724
u e x a,uni3-bi4,-12.547566421137445,-13.848327735896977
u e x a,uni3-bi4,-12.547566421137445,-13.848327735896977
u a x e,uni3-bi4,-12.547566421137445,-14.550317992788536
u a x e,uni3-bi4,-12.547566421137445,-14.550317992788536
x a u e,uni3-bi4,-12.547566421137445,-14.683054857877709
x a u e,uni3-bi4,-12.547566421137445,-14.683054857877709
g o m o,uni3-bi4,-12.54806261046902,-11.783765402110683
g o m o,uni3-bi4,-12.54806261046902,-11.783765402110683
m o g o,uni3-bi4,-12.54806261046902,-12.46687043015667
m o g o,uni3-bi4,-12.54806261046902,-12.46687043015667
g u i a,uni3-bi4,-12.555032244232295,-12.677997440205775
g u i a,uni3-bi4,-12.555032244232295,-12.677997440205775
u i g a,uni3-bi4,-12.555032244232295,-13.926062773849024
u i g a,uni3-bi4,-12.555032244232295,-13.926062773849024
f i t o,uni3-bi4,-12.556634502337802,-11.019199129058494
f i t o,uni3-bi4,-12.556634502337802,-11.019199129058494
t i f o,uni3-bi4,-12.556634502337802,-12.770311301963607
t i f o,uni3-bi4,-12.556634502337802,-12.770311301963607
u e g o,uni3-bi4,-12.559489034615266,-13.732233944626108
u e g o,uni3-bi4,-12.559489034615266,-13.732233944626108
f a l i,uni3-bi4,-12.56157509717227,-14.680377788693056
f a l i,uni3-bi4,-12.56157509717227,-14.680377788693056
f i l a,uni3-bi4,-12.561575097172271,-11.677625106597588
l i f a,uni3-bi4,-12.561575097172271,-13.873447933616296
l i f a,uni3-bi4,-12.561575097172271,-13.873447933616296
i e tʃ e,uni3-bi4,-12.561876253890034,-13.87243368944558
i e tʃ e,uni3-bi4,-12.561876253890034,-13.87243368944558
f o l e,uni3-bi4,-12.56603188755524,-12.045854413724602
f o l e,uni3-bi4,-12.56603188755524,-12.045854413724602
l e f o,uni3-bi4,-12.56603188755524,-13.4980437574316
l e f o,uni3-bi4,-12.56603188755524,-13.4980437574316
l o f e,uni3-bi4,-12.56603188755524,-13.954098873635017
l o f e,uni3-bi4,-12.56603188755524,-13.954098873635017
f e l o,uni3-bi4,-12.566031887555242,-11.353986063722214
f e l o,uni3-bi4,-12.566031887555242,-11.353986063722214
r o l o,uni3-bi4,-12.567876250980444,-10.751861658502536
r o l o,uni3-bi4,-12.567876250980444,-10.751861658502536
l o r o,uni3-bi4,-12.567876250980444,-13.242306270734394
x i t o,uni3-bi4,-12.57985279243981,-12.029809504695107
x i t o,uni3-bi4,-12.57985279243981,-12.029809504695107
t i x o,uni3-bi4,-12.57985279243981,-12.899093488090244
t i x o,uni3-bi4,-12.57985279243981,-12.899093488090244
p u t o,uni3-bi4,-12.580818635621842,-11.47552169693191
t u p o,uni3-bi4,-12.580818635621842,-12.61256795917922
t u p o,uni3-bi4,-12.580818635621842,-12.61256795917922
x i l a,uni3-bi4,-12.58479338727428,-12.688235482234203
x i l a,uni3-bi4,-12.58479338727428,-12.688235482234203
l i x a,uni3-bi4,-12.58479338727428,-13.13358346381227
p u l a,uni3-bi4,-12.585759230456311,-10.87464785044847
p u l a,uni3-bi4,-12.585759230456311,-10.87464785044847
l u p a,uni3-bi4,-12.585759230456311,-13.312603541209777
b u m a,uni3-bi4,-12.586610827240042,-12.018140730576784
b u m a,uni3-bi4,-12.586610827240042,-12.018140730576784
m u b a,uni3-bi4,-12.586610827240042,-12.159692456498725
m u b a,uni3-bi4,-12.586610827240042,-12.159692456498725
r i p a,uni3-bi4,-12.58719380983157,-13.370647811894711
r i p a,uni3-bi4,-12.58719380983157,-13.370647811894711
x e l o,uni3-bi4,-12.589250177657249,-11.480797377810855
x e l o,uni3-bi4,-12.589250177657249,-11.480797377810855
l o x e,uni3-bi4,-12.589250177657249,-12.63068114115373
l o x e,uni3-bi4,-12.589250177657249,-12.63068114115373
l e x o,uni3-bi4,-12.589250177657249,-12.751202849485656
l e x o,uni3-bi4,-12.589250177657249,-12.751202849485656
x o l e,uni3-bi4,-12.589250177657249,-13.078430046700412
x o l e,uni3-bi4,-12.589250177657249,-13.078430046700412
p e f e,uni3-bi4,-12.589806236789338,-12.515010478498963
p e f e,uni3-bi4,-12.589806236789338,-12.515010478498963
f e p e,uni3-bi4,-12.589806236789338,-12.905143032574427
f e p e,uni3-bi4,-12.589806236789338,-12.905143032574427
k u b e,uni3-bi4,-12.590258253642384,-10.566049283101709
k u b e,uni3-bi4,-12.590258253642384,-10.566049283101709
b u k e,uni3-bi4,-12.590258253642384,-14.390234870313291
b u k e,uni3-bi4,-12.590258253642384,-14.390234870313291
r e p o,uni3-bi4,-12.59165060021454,-10.880369578607604
r e p o,uni3-bi4,-12.59165060021454,-10.880369578607604
p o r e,uni3-bi4,-12.59165060021454,-11.528492293057
p o r e,uni3-bi4,-12.59165060021454,-11.528492293057
p e r o,uni3-bi4,-12.59165060021454,-11.66908957493962
r o p e,uni3-bi4,-12.59165060021454,-12.465903695810947
r o p e,uni3-bi4,-12.59165060021454,-12.465903695810947
g i l o,uni3-bi4,-12.5967160007521,-13.216510392416588
g i l o,uni3-bi4,-12.5967160007521,-13.216510392416588
k u d i,uni3-bi4,-12.598198416909696,-13.257539108712384
k u d i,uni3-bi4,-12.598198416909696,-13.257539108712384
d i k u,uni3-bi4,-12.598198416909696,-14.74423678142562
d i k u,uni3-bi4,-12.598198416909696,-14.74423678142562
d u m o,uni3-bi4,-12.599007780890329,-11.900130732390734
d u m o,uni3-bi4,-12.599007780890329,-11.900130732390734
k u k o,uni3-bi4,-12.599143618720095,-10.451536023420214
k o k u,uni3-bi4,-12.599143618720095,-14.440807208619436
k o k u,uni3-bi4,-12.599143618720095,-14.440807208619436
m u m e,uni3-bi4,-12.601912565206678,-12.13517205433348
m u m e,uni3-bi4,-12.601912565206678,-12.13517205433348
g u ɾ a,uni3-bi4,-12.611233305444474,-11.47297465443305
g u ɾ a,uni3-bi4,-12.611233305444474,-11.47297465443305
p e x e,uni3-bi4,-12.613024526891344,-10.862405251665852
p e x e,uni3-bi4,-12.613024526891344,-10.862405251665852
x e p e,uni3-bi4,-12.613024526891344,-13.031954346663069
x e p e,uni3-bi4,-12.613024526891344,-13.031954346663069
tʃ e ɾ e,uni3-bi4,-12.618077315102212,-12.632453267220932
tʃ e ɾ e,uni3-bi4,-12.618077315102212,-12.632453267220932
p i g e,uni3-bi4,-12.620490349986198,-13.26135153728789
p i g e,uni3-bi4,-12.620490349986198,-13.26135153728789
p e g i,uni3-bi4,-12.620490349986198,-14.819528523224346
p e g i,uni3-bi4,-12.620490349986198,-14.819528523224346
tʃ a n e,uni3-bi4,-12.62308685123277,-12.443042456991416
tʃ a n e,uni3-bi4,-12.62308685123277,-12.443042456991416
tʃ e n a,uni3-bi4,-12.62308685123277,-12.75045007301216
tʃ e n a,uni3-bi4,-12.62308685123277,-12.75045007301216
n e tʃ a,uni3-bi4,-12.62308685123277,-14.418775991740398
n e tʃ a,uni3-bi4,-12.62308685123277,-14.418775991740398
f a b o,uni3-bi4,-12.633704214947858,-12.116388638133364
f a b o,uni3-bi4,-12.633704214947858,-12.116388638133364
f o b a,uni3-bi4,-12.633704214947858,-12.331732386359375
f o b a,uni3-bi4,-12.633704214947858,-12.331732386359375
b a f o,uni3-bi4,-12.633704214947858,-12.622174248615885
b a f o,uni3-bi4,-12.633704214947858,-12.622174248615885
b o f a,uni3-bi4,-12.633704214947858,-13.811222001353402
b o f a,uni3-bi4,-12.633704214947858,-13.811222001353402
r u s e,uni3-bi4,-12.634127491921667,-11.741741286033283
r u s e,uni3-bi4,-12.634127491921667,-11.741741286033283
s u r e,uni3-bi4,-12.634127491921667,-13.16514447064515
s u r e,uni3-bi4,-12.634127491921667,-13.16514447064515
r e s u,uni3-bi4,-12.634127491921667,-13.83112102693844
r e s u,uni3-bi4,-12.634127491921667,-13.83112102693844
b u l e,uni3-bi4,-12.639721007906097,-11.524738549015964
b u l e,uni3-bi4,-12.639721007906097,-11.524738549015964
l u b e,uni3-bi4,-12.639721007906097,-13.30155248814695
l u b e,uni3-bi4,-12.639721007906097,-13.30155248814695
r i b e,uni3-bi4,-12.641155587281355,-11.748140682241548
r i b e,uni3-bi4,-12.641155587281355,-11.748140682241548
r e b i,uni3-bi4,-12.641155587281355,-12.844877659484318
r e b i,uni3-bi4,-12.641155587281355,-12.844877659484318
b i r e,uni3-bi4,-12.641155587281355,-13.369699363435307
b i r e,uni3-bi4,-12.641155587281355,-13.369699363435307
f i m a,uni3-bi4,-12.644549162531524,-11.33086305700136
f i m a,uni3-bi4,-12.644549162531524,-11.33086305700136
m i f a,uni3-bi4,-12.644549162531524,-13.160679219505305
m i f a,uni3-bi4,-12.644549162531524,-13.160679219505305
d o f o,uni3-bi4,-12.64610116859814,-12.03252703541507
d o f o,uni3-bi4,-12.64610116859814,-12.03252703541507
f o d o,uni3-bi4,-12.64610116859814,-12.281085821756973
f o d o,uni3-bi4,-12.64610116859814,-12.281085821756973
f i k e,uni3-bi4,-12.648196588933866,-12.466860604401074
f i k e,uni3-bi4,-12.648196588933866,-12.466860604401074
k i f e,uni3-bi4,-12.648196588933866,-13.352368203742326
k i f e,uni3-bi4,-12.648196588933866,-13.352368203742326
k u l o,uni3-bi4,-12.648606372983808,-9.525796352444114
l u k o,uni3-bi4,-12.64860637298381,-13.187039228465457
l u k o,uni3-bi4,-12.64860637298381,-13.187039228465457
f e m o,uni3-bi4,-12.649005952914496,-11.43610395977705
f e m o,uni3-bi4,-12.649005952914496,-11.43610395977705
f o m e,uni3-bi4,-12.649005952914496,-11.696085010839797
f o m e,uni3-bi4,-12.649005952914496,-11.696085010839797
m e f o,uni3-bi4,-12.649005952914496,-12.427385444373488
m e f o,uni3-bi4,-12.649005952914496,-12.427385444373488
m o f e,uni3-bi4,-12.649005952914496,-13.075311205106075
m o f e,uni3-bi4,-12.649005952914496,-13.075311205106075
r i d i,uni3-bi4,-12.649095750548668,-14.127435178922113
r i d i,uni3-bi4,-12.649095750548668,-14.127435178922113
r i k o,uni3-bi4,-12.650040952359069,-10.415213934079324
k o r i,uni3-bi4,-12.650040952359069,-14.713054889973446
r o m o,uni3-bi4,-12.650850316339698,-10.593962900146904
r o m o,uni3-bi4,-12.650850316339698,-10.593962900146904
m o r o,uni3-bi4,-12.650850316339698,-12.363518602205454
x a b o,uni3-bi4,-12.656922505049865,-12.280317615178513
x a b o,uni3-bi4,-12.656922505049865,-12.280317615178513
b o x a,uni3-bi4,-12.656922505049865,-12.524921931828615
b o x a,uni3-bi4,-12.656922505049865,-12.524921931828615
x o b a,uni3-bi4,-12.656922505049865,-13.364308019335189
x o b a,uni3-bi4,-12.656922505049865,-13.364308019335189
r u i a,uni3-bi4,-12.657819950102976,-12.59713905467257
r u i a,uni3-bi4,-12.657819950102976,-12.59713905467257
s i tʃ a,uni3-bi4,-12.6597474520598,-13.182704687762604
s i tʃ a,uni3-bi4,-12.6597474520598,-13.182704687762604
tʃ i s a,uni3-bi4,-12.6597474520598,-13.60223568928775
tʃ i s a,uni3-bi4,-12.6597474520598,-13.60223568928775
tʃ a s i,uni3-bi4,-12.6597474520598,-14.112242805891976
tʃ a s i,uni3-bi4,-12.6597474520598,-14.112242805891976
u e r o,uni3-bi4,-12.662276740485948,-14.453969868897357
u e r o,uni3-bi4,-12.662276740485948,-14.453969868897357
tʃ o s e,uni3-bi4,-12.66420424244277,-12.198507857328066
tʃ o s e,uni3-bi4,-12.66420424244277,-12.198507857328066
s e tʃ o,uni3-bi4,-12.66420424244277,-12.570452968978913
s e tʃ o,uni3-bi4,-12.66420424244277,-12.570452968978913
tʃ e s o,uni3-bi4,-12.66420424244277,-12.791735677138684
tʃ e s o,uni3-bi4,-12.66420424244277,-12.791735677138684
m a x i,uni3-bi4,-12.66776745263353,-14.554476423275124
m a x i,uni3-bi4,-12.66776745263353,-14.554476423275124
x i m a,uni3-bi4,-12.667767452633532,-12.341473432637976
x i m a,uni3-bi4,-12.667767452633532,-12.341473432637976
m i x a,uni3-bi4,-12.667767452633532,-12.420814749701274
p u m a,uni3-bi4,-12.668733295815564,-11.480078937988704
m u p a,uni3-bi4,-12.668733295815564,-12.418477125801134
m u p a,uni3-bi4,-12.668733295815564,-12.418477125801134
g o b o,uni3-bi4,-12.668845118527688,-12.98816488658922
g o b o,uni3-bi4,-12.668845118527688,-12.98816488658922
b o g o,uni3-bi4,-12.66884511852769,-13.038856699087107
b o g o,uni3-bi4,-12.66884511852769,-13.038856699087107
d o x o,uni3-bi4,-12.66931945870015,-11.61487362182095
d o x o,uni3-bi4,-12.66931945870015,-11.61487362182095
x o d o,uni3-bi4,-12.66931945870015,-13.313661454732785
k i x e,uni3-bi4,-12.671414879035872,-12.575386070981796
k i x e,uni3-bi4,-12.671414879035872,-12.575386070981796
x i k e,uni3-bi4,-12.671414879035874,-13.47747098003769
x i k e,uni3-bi4,-12.671414879035874,-13.47747098003769
x e m o,uni3-bi4,-12.6722242430165,-11.562915273865691
x e m o,uni3-bi4,-12.6722242430165,-11.562915273865691
x o m e,uni3-bi4,-12.6722242430165,-12.728660643815608
x o m e,uni3-bi4,-12.6722242430165,-12.728660643815608
m e x o,uni3-bi4,-12.672224243016505,-11.680544536427542
k u p e,uni3-bi4,-12.672380722217904,-10.59466358323686
p u k e,uni3-bi4,-12.672380722217904,-13.852173077725215
p u k e,uni3-bi4,-12.672380722217904,-13.852173077725215
p e k u,uni3-bi4,-12.672380722217904,-14.55322343137015
p e k u,uni3-bi4,-12.672380722217904,-14.55322343137015
m i g o,uni3-bi4,-12.679690066111354,-11.990558947556812
m i g o,uni3-bi4,-12.679690066111354,-11.990558947556812
g i m o,uni3-bi4,-12.679690066111355,-12.712910881626971
g i m o,uni3-bi4,-12.679690066111355,-12.712910881626971
u e x e,uni3-bi4,-12.683650667162752,-13.647285545623586
u e x e,uni3-bi4,-12.683650667162752,-13.647285545623586
tʃ a i o,uni3-bi4,-12.687896700624076,-13.479988279747358
tʃ a i o,uni3-bi4,-12.687896700624076,-13.479988279747358
i o tʃ a,uni3-bi4,-12.687896700624076,-14.01221098295055
i o tʃ a,uni3-bi4,-12.687896700624076,-14.01221098295055
i a tʃ o,uni3-bi4,-12.687896700624078,-13.875222580758916
i a tʃ o,uni3-bi4,-12.687896700624078,-13.875222580758916
f i t i,uni3-bi4,-12.68826195798014,-14.076965581816404
f i t i,uni3-bi4,-12.68826195798014,-14.076965581816404
tʃ a t a,uni3-bi4,-12.688651460524392,-12.337772841482533
t a tʃ a,uni3-bi4,-12.688651460524392,-13.058671607164875
g u i e,uni3-bi4,-12.691116490257604,-13.01990953947249
g u i e,uni3-bi4,-12.691116490257604,-13.01990953947249
f i l e,uni3-bi4,-12.69765934319758,-11.789654012577005
f i l e,uni3-bi4,-12.69765934319758,-11.789654012577005
l i f e,uni3-bi4,-12.69765934319758,-13.709523406299413
l i f e,uni3-bi4,-12.69765934319758,-13.709523406299413
f e l i,uni3-bi4,-12.69765934319758,-14.818338721187231
f e l i,uni3-bi4,-12.69765934319758,-14.818338721187231
l u l o,uni3-bi4,-12.698069127247525,-12.261299557489355
l u l o,uni3-bi4,-12.698069127247525,-12.261299557489355
r i l o,uni3-bi4,-12.69950370662278,-11.677763992576484
r i l o,uni3-bi4,-12.69950370662278,-11.677763992576484
r o l i,uni3-bi4,-12.699503706622782,-14.216214315967552
r o l i,uni3-bi4,-12.699503706622782,-14.216214315967552
b u b a,uni3-bi4,-12.707393335298711,-11.805981932998884
b u b a,uni3-bi4,-12.707393335298711,-11.805981932998884
p u t i,uni3-bi4,-12.712446091264178,-14.53328814968982
p u t i,uni3-bi4,-12.712446091264178,-14.53328814968982
s a ɲ a,uni3-bi4,-12.712683098936258,-12.37935007633724
s a ɲ a,uni3-bi4,-12.712683098936258,-12.37935007633724
r u ɾ a,uni3-bi4,-12.714021011315152,-11.392116268899846
r u ɾ a,uni3-bi4,-12.714021011315152,-11.392116268899846
p a f o,uni3-bi4,-12.71582668352338,-12.328774595271378
p a f o,uni3-bi4,-12.71582668352338,-12.328774595271378
f a p o,uni3-bi4,-12.71582668352338,-12.765892955535708
f a p o,uni3-bi4,-12.71582668352338,-12.765892955535708
f o p a,uni3-bi4,-12.71582668352338,-13.231057273525598
f o p a,uni3-bi4,-12.71582668352338,-13.231057273525598
p o f a,uni3-bi4,-12.71582668352338,-13.299248241561822
p o f a,uni3-bi4,-12.71582668352338,-13.299248241561822
b u d o,uni3-bi4,-12.719790288948996,-10.92083348066525
b u d o,uni3-bi4,-12.719790288948996,-10.92083348066525
d u b o,uni3-bi4,-12.719790288948996,-12.493403243514932
d u b o,uni3-bi4,-12.719790288948996,-12.493403243514932
x i l e,uni3-bi4,-12.720877633299589,-12.800264388213618
x i l e,uni3-bi4,-12.720877633299589,-12.800264388213618
p u l e,uni3-bi4,-12.721843476481618,-10.986676756427885
p u l e,uni3-bi4,-12.721843476481618,-10.986676756427885
l u p e,uni3-bi4,-12.721843476481618,-13.3301667882821
