word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed
p o p i,4,-12.111248796665462,-12.055020024195672,-15.461248146134642,-15.04511193320627,-15.460209661710651,-15.045003558124765,1.3909003820003922,1.3848848893984396,1.3907443886868383,1.3847842956169947,1.017159136333691,1.0192440102673745,1.0169927814356627,1.0191109072278088
p o p u,4,-13.269827211234412,-13.168005014077194,-16.998379274048308,-16.438993028012327,-16.965461769088495,-16.42620414548191,1.3083690208320717,1.3011865665053848,1.308277876676062,1.3011303450390246,1.015174489263854,1.016678537007575,1.0150403759247217,1.0165736958821243
p o p u,4,-13.269827211234412,-13.168005014077194,-16.998379274048308,-16.438993028012327,-16.965461769088495,-16.42620414548191,1.3083690208320717,1.3011865665053848,1.308277876676062,1.3011303450390246,1.015174489263854,1.016678537007575,1.0150403759247217,1.0165736958821243
p o p e,4,-11.717516648263777,-11.625952917247396,-12.062575642650275,-11.991952828223702,-12.066190698680648,-11.994134476000134,1.4115332222924724,1.4099015700570163,1.4113610166895323,1.4097877137871706,1.022214369436106,1.0242079608101176,1.0219658898125874,1.0240201736130097
p o p e,4,-11.717516648263777,-11.625952917247396,-12.062575642650275,-11.991952828223702,-12.066190698680648,-11.994134476000134,1.4115332222924724,1.4099015700570163,1.4113610166895323,1.4097877137871706,1.022214369436106,1.0242079608101176,1.0219658898125874,1.0240201736130097
p o p o,4,-11.979621341023126,-11.912920074288387,-12.076073072832763,-11.874921516540606,-12.079400168214288,-11.876983978912376,1.3492602397049418,1.35175782635264,1.3491369652040872,1.3516747947448264,1.0180203982696578,1.0200194186859088,1.0178400517517314,1.019877773547514
p o p o,4,-11.979621341023126,-11.912920074288387,-12.076073072832763,-11.874921516540606,-12.079400168214288,-11.876983978912376,1.3492602397049418,1.35175782635264,1.3491369652040872,1.3516747947448264,1.0180203982696578,1.0200194186859088,1.0178400517517314,1.019877773547514
p o t a,4,-10.8924238266259,-10.875148296629915,-11.356906553705995,-11.253291309342526,-11.360619976475899,-11.255791158754725,1.4602068597950022,1.4649207760157474,1.4599967044076116,1.4647782304443266,1.029486912693396,1.0339978885418961,1.0291207525971757,1.0337030016130335
p o t i,4,-11.422240221052892,-11.384887359495165,-14.562217088375828,-14.238352191893123,-14.562140035494725,-14.239097365450093,1.4239215199709991,1.4210475436401904,1.42373987585115,1.4209282572790314,1.0254427262114638,1.0262007184004258,1.0251422658956357,1.0259917271058423
p o t i,4,-11.422240221052892,-11.384887359495165,-14.562217088375828,-14.238352191893123,-14.562140035494725,-14.239097365450093,1.4239215199709991,1.4210475436401904,1.42373987585115,1.4209282572790314,1.0254427262114638,1.0262007184004258,1.0251422658956357,1.0259917271058423
p o t u,4,-12.580818635621842,-12.497872349376687,-16.831452146956014,-16.287672468964416,-16.79914907628351,-16.275437426828205,1.3413901588026786,1.3373492207471356,1.3412733638403738,1.3372743067010613,1.0204623854513064,1.0234703708689157,1.0202428331983693,1.0232914577858843
p o t u,4,-12.580818635621842,-12.497872349376687,-16.831452146956014,-16.287672468964416,-16.79914907628351,-16.275437426828205,1.3413901588026786,1.3373492207471356,1.3412733638403738,1.3372743067010613,1.0204623854513064,1.0234703708689157,1.0202428331983693,1.0232914577858843
p o t e,4,-11.028508072651206,-10.95582025254689,-11.240993397419288,-11.154825694584389,-11.24482834810794,-11.157390156535776,1.4445543602630793,1.4460642242987671,1.444356503853844,1.4459316754492073,1.0368638084058095,1.0381783356579601,1.0363778070435028,1.0378373958470786
p o t o,4,-11.290612765410556,-11.24278740958788,-11.50058833046596,-11.23225112689647,-11.504373582736815,-11.234848951140147,1.3822813776755487,1.3879204805943908,1.3821324523683989,1.3878187564068631,1.0221100169809827,1.025358049109025,1.0218636981508484,1.025158340876368
p o t o,4,-11.290612765410556,-11.24278740958788,-11.50058833046596,-11.23225112689647,-11.504373582736815,-11.234848951140147,1.3822813776755487,1.3879204805943908,1.3821324523683989,1.3878187564068631,1.0221100169809827,1.025358049109025,1.0218636981508484,1.025158340876368
p o k a,4,-11.246090605981312,-11.250951733980958,-11.191144732082412,-11.005612613289642,-11.195802979675618,-11.00899739130347,1.4431039834021542,1.446000314333868,1.4429071135220601,1.4458675488033657,1.0309676812122575,1.0320595488188453,1.0305777351862337,1.0317864732890443
p o k i,4,-11.775907000408305,-11.760690796846209,-15.665465816494933,-15.02204435844228,-15.664029891642441,-15.022284864070855,1.4068186435781511,1.402127081958311,1.4066502849655984,1.4020175756380706,1.0199210607292017,1.0217635474070377,1.0197105724366573,1.0216038952803126
p o k i,4,-11.775907000408305,-11.760690796846209,-15.665465816494933,-15.02204435844228,-15.664029891642441,-15.022284864070855,1.4068186435781511,1.402127081958311,1.4066502849655984,1.4020175756380706,1.0199210607292017,1.0217635474070377,1.0197105724366573,1.0216038952803126
p o k u,4,-12.934485414977255,-12.87367578672773,-15.704692524347543,-14.979759486072972,-15.674514404669956,-14.969291431222882,1.3242872824098306,1.3184287590652561,1.3241837729548223,1.3183636250601005,1.024077585724521,1.0271327810196078,1.0237995726576843,1.0269139800326708
p o k u,4,-12.934485414977255,-12.87367578672773,-15.704692524347543,-14.979759486072972,-15.674514404669956,-14.969291431222882,1.3242872824098306,1.3184287590652561,1.3241837729548223,1.3183636250601005,1.024077585724521,1.0271327810196078,1.0237995726576843,1.0269139800326708
p o k e,4,-11.382174852006619,-11.331623689897935,-12.95279198790501,-12.670914954328758,-12.955382662050233,-12.672984951557059,1.4274514838702312,1.4271437626168877,1.4272669129682924,1.4270209938082465,1.0204453071250077,1.0225594639099094,1.0202263021942644,1.0223910437620165
p o k e,4,-11.382174852006619,-11.331623689897935,-12.95279198790501,-12.670914954328758,-12.955382662050233,-12.672984951557059,1.4274514838702312,1.4271437626168877,1.4272669129682924,1.4270209938082465,1.0204453071250077,1.0225594639099094,1.0202263021942644,1.0223910437620165
p o k o,4,-11.644279544765968,-11.618590846938922,-10.499226422526192,-10.302105699975947,-10.50435008129391,-10.305808812411646,1.3651785012827007,1.3690000189125113,1.3650428614828474,1.3689080747659026,1.0293949420248392,1.0311200383744252,1.0290305459134126,1.0308573127336313
p o b a,4,-11.499309933662948,-11.448643098083512,-11.143729159836804,-11.052328831884338,-11.149302564442102,-11.05613524057882,1.4517664792374925,1.4568611177799358,1.4515628803342224,1.4567227382689767,1.0309360863086048,1.0332058299087008,1.0305471528286398,1.032920783418134
p o b a,4,-11.499309933662948,-11.448643098083512,-11.143729159836804,-11.052328831884338,-11.149302564442102,-11.05613524057882,1.4517664792374925,1.4568611177799358,1.4515628803342224,1.4567227382689767,1.0309360863086048,1.0332058299087008,1.0305471528286398,1.032920783418134
p o b i,4,-12.02912632808994,-11.958382160948762,-13.820788041930056,-13.347782025179301,-13.822797374509992,-13.350079617941773,1.4154811394134896,1.4129878854043787,1.4153060517777607,1.4128727651036816,1.03599131941102,1.0387143909198937,1.0355202612055647,1.038368660702611
p o b i,4,-12.02912632808994,-11.958382160948762,-13.820788041930056,-13.347782025179301,-13.822797374509992,-13.350079617941773,1.4154811394134896,1.4129878854043787,1.4153060517777607,1.4128727651036816,1.03599131941102,1.0387143909198937,1.0355202612055647,1.038368660702611
p o b u,4,-13.187704742658891,-13.071367150830284,-16.341912489670136,-15.834479804752618,-16.310799021165845,-15.823061347596738,1.3329497782451691,1.329289562511324,1.3328395397669845,1.3292188145257116,1.0220987899221603,1.0235841452271637,1.0218534226289788,1.0234050936929158
p o b u,4,-13.187704742658891,-13.071367150830284,-16.341912489670136,-15.834479804752618,-16.310799021165845,-15.823061347596738,1.3329497782451691,1.329289562511324,1.3328395397669845,1.3292188145257116,1.0220987899221603,1.0235841452271637,1.0218534226289788,1.0234050936929158
p o b e,4,-11.635394179688255,-11.529315054000488,-11.391554727862177,-11.245245505387372,-11.397036180681685,-11.249016647221325,1.4361139797055698,1.4380045660629555,1.4359226797804547,1.4378761832738576,1.0334449797742478,1.0362183472116604,1.0330152880971877,1.0359001140546722
p o b e,4,-11.635394179688255,-11.529315054000488,-11.391554727862177,-11.245245505387372,-11.397036180681685,-11.249016647221325,1.4361139797055698,1.4380045660629555,1.4359226797804547,1.4378761832738576,1.0334449797742478,1.0362183472116604,1.0330152880971877,1.0359001140546722
p o b o,4,-11.897498872447605,-11.816282211041475,-11.393443869080318,-11.276265582758398,-11.39864938749514,-11.279796929096308,1.3738409971180392,1.379860822358579,1.3736986282950097,1.3797632642315136,1.0258434070350604,1.027694830021865,1.025537206611886,1.0274704941252961
p o b o,4,-11.897498872447605,-11.816282211041475,-11.393443869080318,-11.276265582758398,-11.39864938749514,-11.279796929096308,1.3738409971180392,1.379860822358579,1.3736986282950097,1.3797632642315136,1.0258434070350604,1.027694830021865,1.025537206611886,1.0274704941252961
p o d a,4,-11.113517948528575,-11.097653846042045,-12.131694607805446,-11.685136479383443,-12.134106724618142,-11.6874759447867,1.420855436406263,1.4290476645789627,1.4206758491882583,1.4289236619217496,1.0221436205286945,1.027949819312869,1.021896816514754,1.027722233997135
p o d a,4,-11.113517948528575,-11.097653846042045,-12.131694607805446,-11.685136479383443,-12.134106724618142,-11.6874759447867,1.420855436406263,1.4290476645789627,1.4206758491882583,1.4289236619217496,1.0221436205286945,1.027949819312869,1.021896816514754,1.027722233997135
p o d i,4,-11.643334342955567,-11.607392908907295,-14.924246389711566,-14.138084686979113,-14.923027894023592,-14.138846500644252,1.3845700965822603,1.3851744322034056,1.3844190206317966,1.3850736887564543,1.0249895295344986,1.0293368223409671,1.0246964923417634,1.0290939574426814
p o d u,4,-12.801912757524518,-12.720377898788817,-17.738747803952393,-16.967954413810933,-17.703423279168693,-16.954064420824302,1.3020387354139398,1.3014761093103508,1.3019525086210204,1.3014197381784842,1.0176126338220852,1.0211188617962748,1.0174394378954361,1.020966528067716
p o d u,4,-12.801912757524518,-12.720377898788817,-17.738747803952393,-16.967954413810933,-17.703423279168693,-16.954064420824302,1.3020387354139398,1.3014761093103508,1.3019525086210204,1.3014197381784842,1.0176126338220852,1.0211188617962748,1.0174394378954361,1.020966528067716
p o d e,4,-11.249602194553882,-11.17832580195902,-11.956943162004785,-11.561940724705137,-11.959531414512984,-11.564376958058858,1.4052029368743404,1.4101911128619824,1.4050356486344904,1.4100771069266302,1.0217691588174045,1.0265859761257254,1.021528438116463,1.0263734152577706
p o d e,4,-11.249602194553882,-11.17832580195902,-11.956943162004785,-11.561940724705137,-11.959531414512984,-11.564376958058858,1.4052029368743404,1.4101911128619824,1.4050356486344904,1.4100771069266302,1.0217691588174045,1.0265859761257254,1.021528438116463,1.0263734152577706
p o d o,4,-11.511706887313231,-11.46529295900001,-11.095623108519693,-10.661215198304403,-11.098655999839698,-10.663976361816417,1.3429299542868098,1.352047369157606,1.3428115971490455,1.351964187884286,1.0180245417045044,1.023313506080044,1.017844654133556,1.02313699558487
p o d o,4,-11.511706887313231,-11.46529295900001,-11.095623108519693,-10.661215198304403,-11.098655999839698,-10.663976361816417,1.3429299542868098,1.352047369157606,1.3428115971490455,1.351964187884286,1.0180245417045044,1.023313506080044,1.017844654133556,1.02313699558487
p o g a,4,-12.352778648318553,-12.318876946872072,-11.89772635494853,-11.925822216096277,-11.903171750684036,-11.928563375980865,1.4180049570074553,1.425240071551598,1.4178275840406662,1.4251180370501433,1.025136024700483,1.0268905568092557,1.0248400678694605,1.0266731546669505
p o g a,4,-12.352778648318553,-12.318876946872072,-11.89772635494853,-11.925822216096277,-11.903171750684036,-11.928563375980865,1.4180049570074553,1.425240071551598,1.4178275840406662,1.4251180370501433,1.025136024700483,1.0268905568092557,1.0248400678694605,1.0266731546669505
p o g i,4,-12.882595042745546,-12.828616009737322,-16.402750629732022,-16.087024457909358,-16.399057811851502,-16.0842531231075,1.3817196171834523,1.381366839176041,1.3815707554842045,1.381268063884848,1.0146510967843625,1.0168891097575667,1.01452547271732,1.01678188613165
p o g i,4,-12.882595042745546,-12.828616009737322,-16.402750629732022,-16.087024457909358,-16.399057811851502,-16.0842531231075,1.3817196171834523,1.381366839176041,1.3815707554842045,1.381268063884848,1.0146510967843625,1.0168891097575667,1.01452547271732,1.01678188613165
p o g u,4,-14.041173457314496,-13.941600999618844,-16.61634373288922,-16.054099954124556,-16.585699588646783,-16.042339852934795,1.2991882560151318,1.2976685162829862,1.2991042434734283,1.297614113306878,1.0149132199822655,1.0174548150437097,1.0147833375961237,1.017341359462675
p o g u,4,-14.041173457314496,-13.941600999618844,-16.61634373288922,-16.054099954124556,-16.585699588646783,-16.042339852934795,1.2991882560151318,1.2976685162829862,1.2991042434734283,1.297614113306878,1.0149132199822655,1.0174548150437097,1.0147833375961237,1.017341359462675
p o g e,4,-12.48886289434386,-12.399548902789046,-13.988299886591674,-14.154927669018841,-13.987225138274347,-14.152354680930731,1.4023524574755324,1.4063835198346177,1.4021873834868983,1.406271482055024,1.0141642965596855,1.0162289643658247,1.0140465807995422,1.0161290130715503
p o g e,4,-12.48886289434386,-12.399548902789046,-13.988299886591674,-14.154927669018841,-13.987225138274347,-14.152354680930731,1.4023524574755324,1.4063835198346177,1.4021873834868983,1.406271482055024,1.0141642965596855,1.0162289643658247,1.0140465807995422,1.0161290130715503
p o g o,4,-12.75096758710321,-12.686516059830037,-12.523100517895,-12.369226066195527,-12.52688293929553,-12.37105079417227,1.3400794748880018,1.3482397761302414,1.3399633320014535,1.3481585630126798,1.0150630046667817,1.017259440522046,1.01493068895544,1.0171481372370568
p o g o,4,-12.75096758710321,-12.686516059830037,-12.523100517895,-12.369226066195527,-12.52688293929553,-12.37105079417227,1.3400794748880018,1.3482397761302414,1.3399633320014535,1.3481585630126798,1.0150630046667817,1.017259440522046,1.01493068895544,1.0171481372370568
p o f a,4,-12.71582668352338,-12.778678010779371,-13.295586872361675,-12.966112512228378,-13.299248241561822,-12.969688712275072,1.4072323660327393,1.4102204627706707,1.4070633612101566,1.41010619194808,1.0130571358357994,1.014904439508688,1.0129571500585697,1.014818767143479
p o f a,4,-12.71582668352338,-12.778678010779371,-13.295586872361675,-12.966112512228378,-13.299248241561822,-12.969688712275072,1.4072323660327393,1.4102204627706707,1.4070633612101566,1.41010619194808,1.0130571358357994,1.014904439508688,1.0129571500585697,1.014818767143479
p o f i,4,-13.245643077950373,-13.288417073644622,-15.113925768540653,-14.598509043231292,-15.116224673276866,-14.60196015087648,1.3709470262087364,1.3663472303951136,1.370806532653695,1.366256218782785,1.0138435054295085,1.0157444224025838,1.0137307446949801,1.0156494965694955
p o f i,4,-13.245643077950373,-13.288417073644622,-15.113925768540653,-14.598509043231292,-15.116224673276866,-14.60196015087648,1.3709470262087364,1.3663472303951136,1.370806532653695,1.366256218782785,1.0138435054295085,1.0157444224025838,1.0137307446949801,1.0156494965694955
p o f u,4,-14.404221492519323,-14.401402063526143,-17.229634172274828,-16.360489489470808,-17.197576152377003,-16.35002927874988,1.288415665040416,1.2826489075020588,1.2883400206429187,1.2826022682048148,1.0124954432688644,1.0140955206690745,1.0124045824611334,1.0140187595621233
p o f u,4,-14.404221492519323,-14.401402063526143,-17.229634172274828,-16.360489489470808,-17.197576152377003,-16.35002927874988,1.288415665040416,1.2826489075020588,1.2883400206429187,1.2826022682048148,1.0124954432688644,1.0140955206690745,1.0124045824611334,1.0140187595621233
p o f e,4,-12.851910929548687,-12.859349966696346,-13.130931267636246,-12.804818649370057,-13.135323714244937,-12.809028474674914,1.3915798665008166,1.3913639110536904,1.3914231606563887,1.3912596369529608,1.0146298750232174,1.0169928998723328,1.0145043393313906,1.016884220489918
p o f e,4,-12.851910929548687,-12.859349966696346,-13.130931267636246,-12.804818649370057,-13.135323714244937,-12.809028474674914,1.3915798665008166,1.3913639110536904,1.3914231606563887,1.3912596369529608,1.0146298750232174,1.0169928998723328,1.0145043393313906,1.016884220489918
p o f o,4,-13.114015622308036,-13.146317123737337,-12.771069328993555,-12.613145050143114,-12.775096433818765,-12.616341709919519,1.329306883913286,1.333220167349314,1.3291991091709439,1.333146717910617,1.0137311669161215,1.0150747482089533,1.013620231175493,1.0149871996792428
p o f o,4,-13.114015622308036,-13.146317123737337,-12.771069328993555,-12.613145050143114,-12.775096433818765,-12.616341709919519,1.329306883913286,1.333220167349314,1.3291991091709439,1.333146717910617,1.0137311669161215,1.0150747482089533,1.013620231175493,1.0149871996792428
p o s a,4,-10.333703423734311,-10.323426783070689,-10.124480083057986,-9.951631788912925,-10.129373988259134,-9.955170675743604,1.5110342392049159,1.5111381714065828,1.5107846011302573,1.5109717359309047,1.0351908601981143,1.0371110926127163,1.0347330284907676,1.0367833353798148
p o s i,4,-10.863519818161304,-10.83316584593594,-12.16343065638657,-11.649339078184028,-12.165057505883148,-11.651553588955116,1.4747488993809128,1.4672649390310257,1.4745277725737955,1.4671217627656095,1.0403584318139165,1.0432929242391291,1.0398166503871797,1.0428970663570272
p o s i,4,-10.863519818161304,-10.83316584593594,-12.16343065638657,-11.649339078184028,-12.165057505883148,-11.651553588955116,1.4747488993809128,1.4672649390310257,1.4745277725737955,1.4671217627656095,1.0403584318139165,1.0432929242391291,1.0398166503871797,1.0428970663570272
p o s u,4,-12.022098232730254,-11.94615083581746,-14.878285772946402,-14.340689021571322,-14.847867806758153,-14.329913389925654,1.3922175382125923,1.383566616137971,1.3920612605630194,1.3834678121876394,1.0238446703460267,1.0250226579636061,1.0235711630225588,1.0248280700399268
p o s u,4,-12.022098232730254,-11.94615083581746,-14.878285772946402,-14.340689021571322,-14.847867806758153,-14.329913389925654,1.3922175382125923,1.383566616137971,1.3920612605630194,1.3834678121876394,1.0238446703460267,1.0250226579636061,1.0235711630225588,1.0248280700399268
p o s e,4,-10.469787669759619,-10.404098738987663,-9.795683521487122,-9.657781897537392,-9.800812045936235,-9.661463223692298,1.495381739672993,1.4922816196896025,1.4951444005764896,1.4921251809357854,1.0385610155997245,1.0398027947498343,1.0380484340753842,1.0394453850329974
p o s o,4,-10.731892362518968,-10.691065896028654,-10.24831227643087,-10.028930375744425,-10.2531107873768,-10.032406393484685,1.4331087570854624,1.4341378759852261,1.4329203490910445,1.4340122618934412,1.0254174095334447,1.0279538774490133,1.0251183522953797,1.0277269984566075
p o s o,4,-10.731892362518968,-10.691065896028654,-10.24831227643087,-10.028930375744425,-10.2531107873768,-10.032406393484685,1.4331087570854624,1.4341378759852261,1.4329203490910445,1.4340122618934412,1.0254174095334447,1.0279538774490133,1.0251183522953797,1.0277269984566075
p o x a,4,-12.739044973625388,-12.70747125589929,-12.00294034510602,-11.94193768839709,-12.012948172037037,-11.948338230835299,1.4118597676541809,1.4179637490774473,1.4116871682679357,1.4178454757279524,1.0192892985064692,1.0225338740689176,1.0190884055548937,1.022364648643556
p o x a,4,-12.739044973625388,-12.70747125589929,-12.00294034510602,-11.94193768839709,-12.012948172037037,-11.948338230835299,1.4118597676541809,1.4179637490774473,1.4116871682679357,1.4178454757279524,1.0192892985064692,1.0225338740689176,1.0190884055548937,1.022364648643556
p o x i,4,-13.26886136805238,-13.21721031876454,-14.670330440452151,-14.5378368125548,-14.676606002343553,-14.54213434377311,1.375574427830178,1.3740905167018902,1.375430339711474,1.3739955025626571,1.018053574859212,1.019302375379988,1.0178727568405341,1.0191687489763899
p o x i,4,-13.26886136805238,-13.21721031876454,-14.670330440452151,-14.5378368125548,-14.676606002343553,-14.54213434377311,1.375574427830178,1.3740905167018902,1.375430339711474,1.3739955025626571,1.018053574859212,1.019302375379988,1.0178727568405341,1.0191687489763899
p o x u,4,-14.427439782621331,-14.330195308646061,-16.652712508260702,-16.1724539615111,-16.62457356131878,-16.162810403230907,1.2930430666618575,1.2903921938088354,1.2929638277006978,1.290341551984687,1.0135974804948609,1.0155321369107257,1.0134890539008745,1.0154400444250524
p o x u,4,-14.427439782621331,-14.330195308646061,-16.652712508260702,-16.1724539615111,-16.62457356131878,-16.162810403230907,1.2930430666618575,1.2903921938088354,1.2929638277006978,1.290341551984687,1.0135974804948609,1.0155321369107257,1.0134890539008745,1.0154400444250524
p o x e,4,-12.875129219650695,-12.788143211816266,-11.8014009193763,-11.830187588075281,-11.811905981763648,-11.836857105559265,1.3962072681222581,1.399107197360467,1.396046967714168,1.398998920732833,1.0197386525600172,1.0217419173099838,1.0195304596328425,1.021581416284231
p o x e,4,-12.875129219650695,-12.788143211816266,-11.8014009193763,-11.830187588075281,-11.811905981763648,-11.836857105559265,1.3962072681222581,1.399107197360467,1.396046967714168,1.398998920732833,1.0197386525600172,1.0217419173099838,1.0195304596328425,1.021581416284231
p o x o,4,-13.137233912410045,-13.075110368857253,-12.35010460305244,-12.122232630361307,-12.357443020224645,-12.127315363370723,1.3339342855347276,1.3409634536560906,1.333822916228723,1.3408860016904889,1.014870650313247,1.0174417107163272,1.014741540455063,1.0173285818738398
p o x o,4,-13.137233912410045,-13.075110368857253,-12.35010460305244,-12.122232630361307,-12.357443020224645,-12.127315363370723,1.3339342855347276,1.3409634536560906,1.333822916228723,1.3408860016904889,1.014870650313247,1.0174417107163272,1.014741540455063,1.0173285818738398
p o m a,4,-11.378527425604277,-11.341395711371689,-10.744361760252053,-10.473986315813622,-10.750334388665667,-10.478279086575478,1.4481756155792542,1.4546340066887282,1.447974806057386,1.454496778377881,1.0450365638273411,1.0490692025233195,1.0444211925134943,1.0486132421638203
p o m i,4,-11.90834382003127,-11.85113477423694,-13.822600312560917,-13.266811738484714,-13.824621514899567,-13.269291116566304,1.4118902757552512,1.4107607743131712,1.4117179775009243,1.410646805212586,1.042115762479279,1.0431713551481374,1.0415478410068266,1.0427803669941924
p o m i,4,-11.90834382003127,-11.85113477423694,-13.822600312560917,-13.266811738484714,-13.824621514899567,-13.269291116566304,1.4118902757552512,1.4107607743131712,1.4117179775009243,1.410646805212586,1.042115762479279,1.0431713551481374,1.0415478410068266,1.0427803669941924
p o m u,4,-13.06692223460022,-12.964119764118461,-16.063404237731906,-15.337090654582774,-16.032096329117593,-15.32603354470708,1.3293589145869307,1.3270624514201164,1.3292514654901482,1.326992854634616,1.0364239444676708,1.0376398869037853,1.0359484893528077,1.0373098348285361
p o m u,4,-13.06692223460022,-12.964119764118461,-16.063404237731906,-15.337090654582774,-16.032096329117593,-15.32603354470708,1.3293589145869307,1.3270624514201164,1.3292514654901482,1.326992854634616,1.0364239444676708,1.0376398869037853,1.0359484893528077,1.0373098348285361
p o m e,4,-11.514611671629584,-11.422067667288665,-10.507450436274626,-10.36182161442249,-10.513655188922522,-10.366215497561846,1.4325231160473313,1.435777454971748,1.4323346055036184,1.435650223382762,1.043463824639923,1.045439345600247,1.0428740032406731,1.0450233726794074
p o m e,4,-11.514611671629584,-11.422067667288665,-10.507450436274626,-10.36182161442249,-10.513655188922522,-10.366215497561846,1.4325231160473313,1.435777454971748,1.4323346055036184,1.435650223382762,1.043463824639923,1.045439345600247,1.0428740032406731,1.0450233726794074
p o m o,4,-11.776716364388934,-11.709034824329652,-10.18786215516936,-10.027345598441247,-10.194249903016605,-10.03185888149616,1.3702501334598007,1.3776337112673716,1.3701105540181733,1.377537304340418,1.039681761355894,1.042348916911652,1.039153381417937,1.0419669889491223
p o m o,4,-11.776716364388934,-11.709034824329652,-10.18786215516936,-10.027345598441247,-10.194249903016605,-10.03185888149616,1.3702501334598007,1.3776337112673716,1.3701105540181733,1.377537304340418,1.039681761355894,1.042348916911652,1.039153381417937,1.0419669889491223
p o n a,4,-10.690774971308969,-10.69074034707955,-10.288636908143303,-10.128489675288307,-10.293751264796514,-10.13217568584948,1.4897481917462847,1.4958900582536359,1.4895150886644732,1.4957315045713875,1.0563953586486687,1.0563808052626962,1.0555982176638765,1.055847976388073
p o n a,4,-10.690774971308969,-10.69074034707955,-10.288636908143303,-10.128489675288307,-10.293751264796514,-10.13217568584948,1.4897481917462847,1.4958900582536359,1.4895150886644732,1.4957315045713875,1.0563953586486687,1.0563808052626962,1.0555982176638765,1.055847976388073
p o n i,4,-11.220591365735961,-11.200479409944801,-13.554812756031758,-13.009257828865238,-13.555697125326603,-13.010972415091498,1.4534628519222819,1.4520168258780788,1.4532582601080115,1.4518815314060922,1.0551221888302826,1.055389334292719,1.054345731109688,1.0548674277176342
p o n i,4,-11.220591365735961,-11.200479409944801,-13.554812756031758,-13.009257828865238,-13.555697125326603,-13.010972415091498,1.4534628519222819,1.4520168258780788,1.4532582601080115,1.4518815314060922,1.0551221888302826,1.055389334292719,1.054345731109688,1.0548674277176342
p o n u,4,-12.379169780304911,-12.313464399826323,-15.899598558803653,-15.300293567813915,-15.865904046463175,-15.287200070758285,1.3709314907539614,1.368318502985024,1.3707917480972354,1.3682275808281221,1.0511154485194794,1.0507919598418918,1.0504040822479774,1.0503206991277163
p o n u,4,-12.379169780304911,-12.313464399826323,-15.899598558803653,-15.300293567813915,-15.865904046463175,-15.287200070758285,1.3709314907539614,1.368318502985024,1.3707917480972354,1.3682275808281221,1.0511154485194794,1.0507919598418918,1.0504040822479774,1.0503206991277163
p o n e,4,-10.826859217334276,-10.771412302996527,-10.548683316155502,-10.416605554985614,-10.553672845052875,-10.42018320506833,1.474095692214362,1.4770335065366555,1.4738748881107053,1.4768849495762681,1.0570693897289907,1.0573812243224578,1.0562612987807998,1.056837374573835
p o n o,4,-11.088963910093625,-11.058379460037514,-10.090539167184442,-9.813050230313959,-10.095763708291406,-9.816860667358934,1.4118227096268314,1.4188897628322792,1.4116508366252605,1.418772030533924,1.0550472964880246,1.056161461105752,1.05427205543003,1.0556310485828493
p o n o,4,-11.088963910093625,-11.058379460037514,-10.090539167184442,-9.813050230313959,-10.095763708291406,-9.816860667358934,1.4118227096268314,1.4188897628322792,1.4116508366252605,1.418772030533924,1.0550472964880246,1.056161461105752,1.05427205543003,1.0556310485828493
p o ɲ a,4,-14.358601016225071,-14.24768251235008,-13.52850745504127,-13.450568806017992,-13.539904302022792,-13.455458055567227,1.3970520824655681,1.403093173652145,1.3968909856830425,1.4029825869457455,1.0137669052546208,1.015712251879416,1.0136554159149114,1.0156177438967942
p o ɲ a,4,-14.358601016225071,-14.24768251235008,-13.52850745504127,-13.450568806017992,-13.539904302022792,-13.455458055567227,1.3970520824655681,1.403093173652145,1.3968909856830425,1.4029825869457455,1.0137669052546208,1.015712251879416,1.0136554159149114,1.0156177438967942
p o ɲ i,4,-14.888417410652064,-14.75742157521533,-18.740863545376662,-18.456410062177248,-18.688922564400357,-18.407773193412925,1.360766742641565,1.359219941276588,1.3606341571265808,1.3591326137804502,1.0117822581847835,1.0138200456327056,1.0117030104039704,1.0137463826813964
p o ɲ i,4,-14.888417410652064,-14.75742157521533,-18.740863545376662,-18.456410062177248,-18.688922564400357,-18.407773193412925,1.360766742641565,1.359219941276588,1.3606341571265808,1.3591326137804502,1.0117822581847835,1.0138200456327056,1.0117030104039704,1.0137463826813964
p o ɲ u,4,-16.046995825221014,-15.870406565096852,-21.40168664635546,-20.796504926406218,-21.09591133595271,-20.58902353858428,1.2782353814732446,1.2755216183835332,1.2781676451158046,1.2754786632024802,1.0116699196713965,1.0138081066712534,1.0115924968844832,1.0137345752426183
p o ɲ u,4,-16.046995825221014,-15.870406565096852,-21.40168664635546,-20.796504926406218,-21.09591133595271,-20.58902353858428,1.2782353814732446,1.2755216183835332,1.2781676451158046,1.2754786632024802,1.0116699196713965,1.0138081066712534,1.0115924968844832,1.0137345752426183
p o ɲ e,4,-14.494685262250378,-14.328354468267055,-15.211105634996034,-15.086517800170473,-15.202575153734154,-15.077818276901873,1.3813995829336452,1.3842366219351647,1.3812507851292746,1.3841360319506262,1.0121941660672025,1.014300410109556,1.0121082266420902,1.014221455339462
