word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed
t1 e1 t e,4,-13.203697591284367,-13.037519205186005,-11.877635523995119,-11.587411003249393,-11.896254179077644,-11.600502402972996,1.1773604491722078,1.1890319731940437,1.1772317161108548,1.1889334781126168,1.019724376685616,1.0197476221141109,1.0186094598408857,1.0189826459492553
t e t1 e1,4,-13.203697591284367,-13.037519205186005,-13.272929192741973,-13.414027140481833,-13.290852869108313,-13.425955354403875,1.2681033209060404,1.2632872657470215,1.2678352050438257,1.2631142988238546,1.0172889053687886,1.0189435161767413,1.016331426964528,1.0182239849033787
t1 e1 t o,4,-13.39243945343124,-13.214185974805533,-12.319428112957034,-11.849012934124717,-12.338054664573914,-11.862180740360804,1.1399517242143347,1.160150554757854,1.1398817329351716,1.160082666176391,1.0082658483201414,1.0101891192898176,1.0078609263483147,1.0098318641600277
t e t1 o1,4,-13.70317678087366,-13.634162121175368,-12.965975595276188,-13.033072809983935,-12.987595045973094,-13.047823999002063,1.243239063276383,1.2340249404788353,1.2430099910011294,1.2338829837139556,1.0139936423094362,1.0156817324520997,1.0132403454372527,1.0151013336203776
t1 e1 k a,4,-13.44157786949872,-13.372080685187393,-13.645930502292131,-13.299957132612452,-13.653018879590164,-13.305513462396828,1.1601326001859493,1.178332029302481,1.1600307494175848,1.1782446289253408,1.0120138810983013,1.0122602770620692,1.0113765266130161,1.0118141778171703
t e k1 a1,4,-13.38194126088193,-13.259795806777436,-13.862338928664425,-13.752764178238063,-13.88330717827264,-13.766859314810592,1.2838807930313736,1.2739232996736851,1.2835877666228321,1.2737388051727323,1.0168821209842593,1.0178866059189962,1.015949553203724,1.0172118962093104
t1 e1 k i,4,-14.161016409961487,-14.129876193307041,-18.955676968655247,-18.589910348696097,-18.9503997260287,-18.58697898612774,1.133433480170971,1.1418227826990477,1.1333735542181231,1.1417740722587373,1.0048991085837908,1.0055266007578303,1.0047026005882171,1.0053677286574991
t e k1 i1,4,-13.639020204246776,-13.44986402280294,-15.93042890853356,-15.170509116239886,-15.943539908509344,-15.181860161989864,1.2742945732223492,1.2665593139015614,1.2740165997629973,1.2663826232358242,1.012912826844585,1.0142957579640566,1.0122262050004152,1.0137742170373762
t1 e1 k u,4,-15.25530903748508,-15.254961023225347,-19.566132433370075,-19.010935932045605,-19.429902161309393,-18.93136937493964,1.0941150004855187,1.1063615008658534,1.0941168151445821,1.10635036980287,1.007595232905079,1.0080842739359734,1.0072316672923516,1.0078163034575047
t e k1 u1,4,-14.876544542743943,-14.551228219173279,-15.719004922002354,-15.079838426124557,-15.707744930726601,-15.084422431232927,1.2310816917394807,1.218322272841701,1.2308715741526486,1.218196700406141,1.0144106736897451,1.0171358412458544,1.0136312420582676,1.0164931556465604
t1 e1 k e,4,-13.446509460580204,-13.356460027658315,-15.57295588362287,-15.095676759809358,-15.576903420837523,-15.099174039770144,1.167846511438524,1.1797968227887954,1.167732547750108,1.1797078701263377,1.0053484626373388,1.006139397470557,1.005124111705573,1.005954386327889
t e k1 e1,4,-13.811592485729832,-13.530800241934626,-14.850595968045699,-14.78019908489422,-14.866836672955573,-14.791171026182397,1.2605143822468763,1.2536019544703902,1.2602580474019849,1.2534389951046527,1.012837934502327,1.0143363315421332,1.0121559531475226,1.0138130599363337
t1 e1 k o,4,-13.635251322727076,-13.533126797277841,-12.908678742325169,-12.529664164392615,-12.916525042579806,-12.535733951871208,1.1304377864806507,1.1509154043526055,1.1303825645744248,1.1508570581901119,1.0135117279434613,1.0144485299986732,1.0127815636708686,1.0139090901157373
t e k1 o1,4,-14.311071675319125,-14.127443157923988,-13.259956281252247,-13.237689278167254,-13.286774750772176,-13.255353961478686,1.235650124617219,1.224339629202204,1.2354328333592886,1.2242076799947537,1.0138115349516812,1.0147588425379723,1.0130692272351265,1.0142175485887455
t1 e1 b a,4,-13.815026763707927,-13.708254319817895,-12.707915752583808,-12.080223623753106,-12.727801797065569,-12.095931512096902,1.16087298444538,1.1812632674084256,1.1607699843094719,1.1811728382660918,1.0097543020858373,1.0118611016544794,1.0092576924509737,1.0114342645829664
t e b1 a1,4,-13.36322288562764,-13.201574470095952,-13.719218460106102,-13.56576076314053,-13.74190932937729,-13.580530617290625,1.2918029046072814,1.2818528650138084,1.291497579966022,1.2816601771179026,1.0210721233805617,1.0232112565537825,1.0198823154988046,1.0223135117049438
t1 e1 b i,4,-14.534465304170691,-14.466049827937542,-16.286949408445132,-15.599104954180042,-16.298961914809375,-15.609923297688724,1.1341738644304016,1.1447540208049922,1.1341127891100102,1.1447022815994883,1.0115891644711583,1.013498316883777,1.010978862846843,1.0130016438661764
t e b1 i1,4,-13.620301828992485,-13.391642686121457,-13.912394624576045,-13.34495110813108,-13.933064974867804,-13.35996985793085,1.282216684798257,1.2744888792416846,1.2819264131061872,1.2743039951809945,1.0242924940976559,1.027082602335678,1.0229031451731871,1.0260197239781395
t1 e1 b u,4,-15.628757931694285,-15.591134657855848,-19.453770486930107,-18.708250539396943,-19.326359499093392,-18.63538701829975,1.0948553847449494,1.109292738971798,1.0948560500364692,1.109278579143621,1.005335653892615,1.0073258090201416,1.0051128331303092,1.0070924263254477
t e b1 u1,4,-14.857826167489652,-14.493006882491795,-16.088586383208856,-15.644717907995155,-16.07588154983362,-15.647771712749783,1.2390038033153885,1.2262518381818241,1.2387813874958384,1.2261180723513112,1.0166534751873395,1.018124864506583,1.0157374561781398,1.0174440813585834
t1 e1 b e,4,-13.81995835478941,-13.692633662288817,-13.068319728383484,-12.350114085302227,-13.08800524006607,-12.365728227548786,1.1685868956979546,1.18272806089474,1.168471782641995,1.1826360794670887,1.0142103964501885,1.0165944032714367,1.0134376776980847,1.015965665685793
t e b1 e1,4,-13.792874110475541,-13.472578905253144,-13.146571319622701,-13.061175049001962,-13.172009266831092,-13.077330714669106,1.2684364938227841,1.2615315198105135,1.2681678607451747,1.261360367049823,1.0191249224818537,1.0214904722397848,1.0180557673235964,1.020666128003419
t1 e1 b o,4,-14.008700216936283,-13.869300431908343,-13.036411340057441,-12.332110248394935,-13.055983875801333,-12.34756293012792,1.1311781707400814,1.15384664245855,1.1311217994663119,1.1537852675308629,1.009342394203418,1.0112703410537742,1.0088713072600644,1.0108687030670993
t e b1 o1,4,-14.292353300064834,-14.069221821242508,-13.374198288346722,-13.389054683083288,-13.400305899718962,-13.405833970655037,1.2435722361931267,1.2322691945423272,1.2433426467024784,1.232129051939924,1.0163913519894365,1.0182910172676516,1.0154915746930158,1.0176031468197926
t1 e1 d a,4,-13.347357947570478,-13.23936540687633,-13.513415633077514,-12.725959056899985,-13.525858458838812,-12.73767719002886,1.1416229937001832,1.1641486910470757,1.1415498771204124,1.1640759459110608,1.0065807706193364,1.0096883095617895,1.0062802596582308,1.0093531154923023
t e d1 a1,4,-13.15061212498128,-13.061579429385809,-13.719226465844033,-13.528002957645265,-13.73853802166632,-13.54137319386134,1.280141852521249,1.2711539881741851,1.2798546304188034,1.2709723551242567,1.015490208280124,1.017142445898267,1.014644254637579,1.0164999039731617
t1 e1 d i,4,-14.066796488033244,-13.997160914995977,-17.082506717512402,-16.21966320938425,-17.087134807450287,-16.226552459591286,1.1149238736852047,1.1276394444436424,1.1148926819209508,1.1276053892444573,1.0080786174644965,1.0094898358534565,1.0076852967160832,1.0091631077443068
t e d1 i1,4,-13.407691068346125,-13.251647645411314,-14.196846810621583,-13.654470226459436,-14.213656918431901,-13.667728182394786,1.2705556327122245,1.2637900024020614,1.2702834635589686,1.2636161731873485,1.0168382704407681,1.018727922634698,1.015908787989646,1.0180177516856825
t1 e1 d u,4,-15.161089115556837,-15.122245744914283,-20.6145864836275,-19.819335485338364,-20.477885245161637,-19.74026076777704,1.0756053939997525,1.092178162610448,1.0756359428474098,1.09218168678859,1.0046335697206283,1.0061196196583473,1.0044537114830228,1.0059366492129995
t e d1 u1,4,-14.645215406843292,-14.353011841781651,-16.601951297874344,-16.17642756949464,-16.583234748541877,-16.17609562938483,1.227342751229356,1.215552961342201,1.2271384379486199,1.2154302503576653,1.012906422472223,1.0138801782851148,1.0122205657127834,1.0133767894420713
t1 e1 d e,4,-13.352289538651961,-13.22374474934725,-13.31990733034029,-12.512620337369118,-13.332600618659617,-12.524518907752634,1.1493369049527578,1.16561348453339,1.1492516754529356,1.1655391871120577,1.0074794787264325,1.0094425108534428,1.0071232818929423,1.0091178014075026
t e d1 e1,4,-13.580263349829181,-13.332583864543,-13.088658205706945,-13.096686658032707,-13.111045021931574,-13.111410097424606,1.2567754417367516,1.2508326429708903,1.2565249111979562,1.250672545056177,1.014217038461738,1.01602440141947,1.0134499731384043,1.0154295500438708
t1 e1 d o,4,-13.541031400798833,-13.400411518966777,-12.425581437302391,-11.555160497447886,-12.43901882298868,-11.567587507318306,1.1119281799948846,1.1367320660972002,1.1119016922772524,1.1366883751758319,1.0053076008009503,1.0083840587063246,1.0050859781590562,1.0081044978796738
t e d1 o1,4,-14.079742539418474,-13.929226780532364,-12.600201818701468,-12.804893248049375,-12.626693471115765,-12.822251497545519,1.2319111841070942,1.221570317702704,1.2316996971552598,1.221441229946278,1.0126442992743199,1.0138103835209067,1.0119746842276593,1.0133099717961451
t1 e1 g a,4,-14.774526249913318,-14.627183403196188,-12.668486790668075,-12.029079774122335,-12.701992942968502,-12.054678851270303,1.1408085710148095,1.1623744407290435,1.140736718739337,1.1623035288755574,1.0097683917050335,1.0113644225045755,1.0092700988837637,1.0109570443235891
t e g1 a1,4,-14.044846546183724,-14.002047390056415,-13.089521428751523,-12.873468855590168,-13.131034132730898,-12.90283015724786,1.2781057958078146,1.2691206454648527,1.2778217344661145,1.2689411134102724,1.0178863362742228,1.0207141106612088,1.0168919379776338,1.0199207770845953
t1 e1 g i,4,-15.493964790376083,-15.384978911315834,-18.462552365392085,-17.844768983895715,-18.466873619393773,-17.849254272003364,1.114109450999831,1.1258651941256101,1.1140795235398753,1.125832972208954,1.0036272196398772,1.0054802832816294,1.0035094469465689,1.0053238949657455
t e g1 i1,4,-14.30192548954857,-14.19211560608192,-15.054594221351568,-14.371910631563992,-15.086539180359278,-14.396361393164984,1.2685195759987902,1.261756659692729,1.2682505676062796,1.2615849314733643,1.0135425804232585,1.016596802832466,1.012817330509862,1.0159790943553557
t1 e1 g u,4,-16.588257417899676,-16.51006374123414,-18.566955485093583,-17.78410783010385,-18.45532857870012,-17.72320495882196,1.0747909713143788,1.0904039122924158,1.0748227844663343,1.0904092697530867,1.0042263583779414,1.0057945361476626,1.00407146176971,1.0056247432739553
t e g1 u1,4,-15.539449828045736,-15.293479802452257,-15.498296754077453,-14.543550953457274,-15.50388022009989,-14.56209656644804,1.2253066945159217,1.2135196186328685,1.225105541995931,1.213399008643681,1.0132055648830975,1.0168482552525757,1.0125011971718452,1.0162198209910114
t1 e1 g e,4,-14.779457840994802,-14.611562745667108,-14.739963454737358,-14.254058134448229,-14.763887335858158,-14.27165962060085,1.148522482267384,1.1638392342153578,1.14843851707186,1.1637667700765544,1.0040391275222964,1.005844418405425,1.0038958321374782,1.0056724977878504
t e g1 e1,4,-14.474497771031626,-14.273051825213606,-14.522817290476432,-14.520037257004804,-14.547153184018471,-14.535125892656318,1.2547393850233173,1.2487993002615578,1.2544920152452672,1.2486413033421928,1.0126438723161624,1.0155725223169285,1.0119743082751504,1.0149985048570904
t1 e1 g o,4,-14.968199703141675,-14.788229515286636,-13.168274487504387,-12.347338395616472,-13.200193894230527,-12.372155971073719,1.111113757309511,1.134957815779168,1.111088533896177,1.1349159581403285,1.0046008200892313,1.0065764996119808,1.004422721034173,1.0063733518333355
t e g1 o1,4,-14.973976960620918,-14.86969474120297,-13.415418875077531,-13.251178562852564,-13.453454771086262,-13.277648128059191,1.22987512739366,1.2195369749933715,1.2296668012025709,1.2194099882322937,1.0129808878563236,1.0158709172665938,1.0122904416131673,1.0152841716734933
t1 e1 f a,4,-15.040794227861284,-15.08839744694672,-16.218888533966677,-15.140666386230832,-16.147855548466033,-15.132288865678959,1.136255207819311,1.1553139423548426,1.1361904241542324,1.1552503259140638,1.0033004510954957,1.0043730987340407,1.0032023364687632,1.004262517409538
t e f1 a1,4,-14.562724169127112,-14.459943589887395,-16.005337712153622,-15.733205468056676,-16.04645141033023,-15.761419238583228,1.2718865680285971,1.2611615350581262,1.2716121613742644,1.2609902269265778,1.0100172160278134,1.0111943250492996,1.0095085639356218,1.0108026864354493
t1 e1 f i,4,-15.760232768324048,-15.846192955066368,-18.840457563407607,-17.937061026051452,-18.764485357265173,-17.925429416016257,1.1095560878043327,1.1188046957514093,1.1095332289547708,1.1187797692474604,1.0036749128067857,1.00466876272164,1.0035535957332264,1.004545569753947
t e f1 i1,4,-14.819803112491957,-14.6500118059129,-15.403052852198808,-14.822420678633625,-15.450722725570202,-14.856357323247394,1.2623003482195727,1.2537975492860025,1.2620409945144295,1.2536340449896697,1.0104291239102325,1.0117386439555962,1.0098949491265312,1.0113237872424305
t1 e1 f u,4,-16.85452539584764,-16.97127778498467,-21.600281584281024,-20.40700726886344,-21.383564252058406,-20.311193656051113,1.0702376081188805,1.083343413918215,1.0702764898812298,1.0833560667915931,1.0028136508708185,1.0036271497942457,1.0027456994249613,1.0035483871634685
t e f1 u1,4,-16.057327450989124,-15.751376002283237,-17.181477578981006,-16.3092322287995,-17.19153530435658,-16.33100445289133,1.2190874667367042,1.205560508226142,1.2188959689040808,1.2054481221599864,1.0099423236855554,1.0111313551494812,1.009438312082729,1.0107424025371108
t1 e1 f e,4,-15.045725818942767,-15.072776789417642,-16.16502054869568,-15.096178273120007,-16.09524807608305,-15.0887712362369,1.1439691190718857,1.156778735841157,1.1438922224867556,1.1567135671150608,1.0048731902829138,1.0060545164803012,1.0046776253795082,1.005872213737028
t e f1 e1,4,-14.992375393975014,-14.730948025044587,-15.068727980329456,-14.819468500751132,-15.11279762623405,-14.850647883527877,1.2485201572440998,1.2408401898548314,1.248282442153417,1.2406904168584982,1.0100172160278134,1.011601367666684,1.0095085639356218,1.0111923665181013
t1 e1 f o,4,-15.23446768108964,-15.249443559037168,-15.9531247938382,-15.073322137343512,-15.88247133850843,-15.064029939150142,1.1065603941140125,1.1278973174049671,1.1065422393110724,1.127862755178835,1.0038621436624307,1.0044988307701468,1.003729225365458,1.0043828863049051
t e f1 o1,4,-15.491854583564306,-15.32759094103395,-14.406031502357319,-14.417816402565055,-14.455593063648697,-14.450062291275348,1.2236558996144424,1.211577864586645,1.2234572281107208,1.2114591017485992,1.0101295545412006,1.0112389017134589,1.0096139417149608,1.0108453616675555
t1 e1 s a,4,-12.506962905866793,-12.400634071523413,-13.21596839065095,-12.618786833139486,-13.231539400758448,-12.630322767111398,1.2154393043654186,1.2248201967284953,1.2152515958415362,1.2246847614465373,1.0126432077188174,1.013406765214287,1.0119672761699539,1.0129127417448345
t e s1 a1,4,-12.533564287959983,-12.439029799367933,-13.315142306747152,-13.233298364177134,-13.329636140540481,-13.243486140924203,1.296504344654666,1.2925729893203852,1.2961917215295038,1.2923692246240976,1.0193985735500086,1.0225709425742386,1.018311799526458,1.0217000955438544
t1 e1 s i,4,-13.226401446329557,-13.158429579643059,-16.176367526249344,-15.56886079573827,-16.184715817186042,-15.575961093068848,1.1887401843504402,1.188310950125062,1.1885944006420746,1.1882142047799338,1.0137291466815586,1.0146431460250718,1.012985928036897,1.0140963843315296
t e s1 i1,4,-12.790643231324829,-12.629098015393437,-12.947353125228865,-12.415958509939696,-12.960093588664797,-12.426631217214183,1.2869181248456416,1.2852090035482615,1.286620554669669,1.2850130426871895,1.0236674370587147,1.0275685514864268,1.0223161551413373,1.0264845298285945
t1 e1 s u,4,-14.32069407385315,-14.283514409561366,-19.132380049896668,-18.524738288930244,-19.004217234901006,-18.450580259616196,1.149421704664988,1.1528496682918676,1.1493376615685336,1.1527905023240665,1.005528435204307,1.0063992648303812,1.0052933501451549,1.0062041485603375
t e s1 u1,4,-14.028167569821996,-13.730462211763776,-15.808160487780356,-15.270030362895483,-15.788195781883509,-15.269231120623356,1.243705243362773,1.236971962488401,1.2434755290593202,1.2368271198575063,1.0155041717525923,1.01771428003725,1.0146587031760417,1.0170505955210112
t1 e1 s e,4,-12.511894496948276,-12.385013413994333,-12.783855985956638,-12.247058787168069,-12.799820946295249,-12.25882439308636,1.2231532156179932,1.2262849902148096,1.2229533941740593,1.2261480026475342,1.0170618559120397,1.0175945465794012,1.0161121354906184,1.016921891938917
t e s1 e1,4,-12.963215512807885,-12.710034234525123,-12.631764632904627,-12.578454188429602,-12.64954916475284,-12.59028295178324,1.2731379338701687,1.2722516441170904,1.2728620023086565,1.272069414556018,1.0186496501274285,1.0212700536171044,1.0176092809975317,1.020454696426694
t1 e1 s o,4,-12.70063635909515,-12.561680183613861,-13.28597598217361,-12.69660836996468,-13.301666581804055,-12.708156546794077,1.18574449066012,1.1974035717786198,1.1856034109983762,1.1972971907113084,1.00728840524737,1.0089646375425319,1.0069442686881316,1.0086600944682327
t e s1 o1,4,-13.462694702397178,-13.306677150514485,-13.054681541462418,-12.92924921925856,-13.073751262869479,-12.942496123650747,1.2482736762405113,1.242989318848904,1.2480367882659602,1.242838099446119,1.0152794947258184,1.0180497990208295,1.0144479476173638,1.017371802833633
t1 e1 x a,4,-15.192405761169866,-15.022943993366674,-12.962516377216177,-12.220172064213154,-13.008921353650988,-12.25455567301484,1.1366994383749696,1.158605846846821,1.1366339650893647,1.1585388289745018,1.0064645894825321,1.0096294777661483,1.0061714983063128,1.0092972462878491
t e x1 a1,4,-14.388124658427067,-14.381045446240005,-13.747653831740223,-13.595744992909184,-13.801184276873183,-13.634386935543906,1.2760697390943803,1.2656129168729244,1.2757888385134255,1.2654370092548053,1.0151583162378526,1.017207550037178,1.0143326327296676,1.016562427977494
t1 e1 x i,4,-15.91184430163263,-15.78073950148632,-16.412668663453296,-15.939703893277578,-16.450397456943865,-15.967504313992993,1.1100003183599911,1.1220966002433876,1.109976769889903,1.1220682723078983,1.0063522509691452,1.0079642357061067,1.0060661205269739,1.0077030356674417
t1 e1 x u,4,-17.006136929156224,-16.905824331404627,-18.782448321643027,-18.056296141455626,-18.680369092515,-18.00101540691614,1.070681838674539,1.0866353184101933,1.070720030816362,1.086644569852031,1.004030588359147,1.0060259455508327,1.0038883130873026,1.0058474239067754
t e x1 u1,4,-15.88272794028908,-15.672477858635848,-16.088462452934515,-15.389397724381283,-16.10104572604222,-15.414281675801199,1.2232706378024873,1.2100118900409402,1.223072646043242,1.209894904488214,1.0119004993496294,1.0138093450943018,1.0112766771288386,1.0133091745675245
t e x1 o1,4,-15.317255072864262,-15.24869279738656,-13.642083664925458,-13.442808689573129,-13.688788265870421,-13.478038403901085,1.2278390706802256,1.2160292464014433,1.227633905249882,1.2159058840768266,1.0123498534031774,1.0144688086833118,1.0116981882461942,1.0139405085234694
t e m1 a1,4,-13.513517618670647,-13.340665048503904,-13.992322247787262,-13.849385552519477,-14.016104200024445,-13.864493109303442,1.284954350207548,1.2771288067463629,1.2846596572160682,1.2769410000858725,1.0167744790106044,1.0192551918280601,1.0158483109019818,1.0185214685568995
t1 e1 m i,4,-14.293765329932626,-14.224595392666469,-16.016499136288157,-15.737285198356915,-16.029396840898148,-15.747172144597258,1.1374315551718965,1.1472509679812302,1.1373654226343124,1.1471966487510319,1.0083786137916857,1.0085407396820367,1.0079666800801625,1.0082535425893542
t1 e1 m u,4,-15.388057957456219,-15.349680222584777,-18.910040468945603,-18.43826744629954,-18.78346739755471,-18.365042788543228,1.0981130754864443,1.1117896861480359,1.0981086835607714,1.1117729462951647,1.0050459045612046,1.005804564583639,1.0048404726264408,1.0056340799263397
t e m1 u1,4,-15.008120900532663,-14.632097460899747,-16.624067093345012,-16.02607961654631,-16.610494544262096,-16.02908555164819,1.232155248915655,1.2215277799143787,1.2319434647458847,1.2213988953192811,1.0119813691060922,1.0130249462515781,1.0113521923168542,1.0125569761241735
t1 e1 n a,4,-13.053965236675353,-12.977539478195252,-13.635162581842298,-12.978915929144081,-13.649861756957275,-12.990509112600009,1.1991508506579445,1.2147986844943168,1.1989884282200243,1.2146736041567017,1.0074786248101175,1.0091040998893102,1.0071225299879245,1.0087933671632694
t e n1 a1,4,-12.47181022628504,-12.40370746107244,-14.238380891286978,-14.25092732906818,-14.250513340715639,-14.259474723367786,1.2915067509035092,1.287346388401617,1.2912018860092673,1.2871480242038122,1.0156374312156953,1.017173561270684,1.0147825026283113,1.016530462869761
t1 e1 n i,4,-13.773403777138117,-13.7353349863149,-17.549032559147072,-16.8911898408342,-17.554926167608365,-16.897149460044833,1.172451730642966,1.1782894378908835,1.1723312330205626,1.1782030474900982,1.0064301320185054,1.0071075852368272,1.0061390040474278,1.0068820144901882
t1 e1 n u,4,-14.86769640466171,-14.860419816233206,-20.714549660317033,-20.305661530125782,-20.5768834289223,-20.22118925036051,1.1331332509575138,1.1428281560576892,1.1330744939470216,1.142779345034231,1.0045578234620554,1.0056235645982636,1.0043827077251124,1.0054612952328073
t e n1 u1,4,-13.966413508147053,-13.695139873468282,-17.20389312121103,-16.588559404978934,-17.17685827773456,-16.583910294432034,1.2387076496116163,1.2317453615696328,1.2384856935390838,1.2316059194372209,1.0133157686056973,1.0151318292586433,1.01260469518864,1.014575821598245
t1 e1 n e,4,-13.058896827756836,-12.961918820666174,-13.851515120719757,-13.251022145060862,-13.86616139450057,-13.262510372961549,1.206864761910519,1.2162634779806312,1.2066902265525474,1.2161368453576986,1.0081152097193105,1.0091432016827524,1.0077196707375118,1.0088308010570428
t e n1 e1,4,-12.901461451132942,-12.674711896229631,-13.900568897856726,-13.994507251031827,-13.914939288447583,-14.003924662191864,1.2681403401190119,1.267025043198322,1.26787216678842,1.2668482141357327,1.0157123235579533,1.0182014566547206,1.014852754481204,1.0175145130431382
t1 e1 n o,4,-13.24763868990371,-13.1385855902857,-13.246557274120114,-12.536165828481456,-13.261894336048178,-12.548192995528975,1.1694560369526459,1.1873820595444413,1.1693402433768643,1.1872860334214728,1.0081152097193105,1.0105642175355531,1.0077196707375118,1.0101912030182123
t e n1 o1,4,-13.400940640722235,-13.271354812218995,-14.13336002412898,-13.990517984220528,-14.148098658010024,-14.00119048368037,1.2432760824893545,1.2377627179301358,1.2430469527457237,1.2376168990258336,1.0136902303169872,1.015560677585214,1.0129559544531033,1.0149863772604926
t1 e1 ɲ a,4,-16.88295532846641,-16.61847626873461,-13.061892036223808,-12.777986097407636,-13.25571509262202,-12.906526901547638,1.1287032883731185,1.1500692335283862,1.1286502282569861,1.1500110362964777,1.0032251317950802,1.0039398858869446,1.0031317086633618,1.003847593972941
t e ɲ1 a1,4,-15.921702719600038,-15.852228605649366,-14.344572483047372,-14.158609509715234,-14.55365726104784,-14.304627240641473,1.2692582039076183,1.259278954766057,1.268987877508066,1.2591095918513273,1.009950862848705,1.0116641661665386,1.0094458311329049,1.0112521258571503
t1 e1 ɲ i,4,-17.602393868929173,-17.37627177685426,-inf,-inf,-21.125754557313986,-20.975127983697895,1.10200416835814,1.1135599869249528,1.1019930330575245,1.1135404796298742,1.002326423687984,1.003273433536986,1.0022886864286504,1.00320956936391
t1 e1 ɲ u,4,-18.696686496452767,-18.501356606772568,-inf,-inf,-22.70011693164424,-22.463218658374153,1.0626856886726879,1.0780987050917585,1.0627362939839835,1.078116777174007,1.002326423687984,1.003273433536986,1.0022886864286504,1.00320956936391
t e ɲ1 u1,4,-17.416306001462054,-17.143661018045208,-19.06207416938943,-18.506823454992936,-18.962092565934032,-18.448472299082923,1.2164591026157254,1.2036779279340728,1.2162716850378825,1.203567487084736,1.008752585372577,1.010426473308335,1.008321801486623,1.010067227188844
t1 e1 ɲ e,4,-16.88788691954789,-16.602855611205534,-14.856157927708606,-14.961813529919112,-15.014710311887798,-15.04694842447048,1.136417199625693,1.1515340270147005,1.1363520265895093,1.1514742774974747,1.002588546885887,1.0033843515513317,1.0025345679137745,1.0033157561344148
t e ɲ1 e1,4,-16.351353944447943,-16.123233040806557,-15.114392929644612,-14.678812724559158,-15.282650655346155,-14.807953012969175,1.245891793123121,1.2389576095627621,1.2456581582872188,1.2388097817832477,1.00901470857048,1.0108078587322922,1.0085676829717471,1.0104323444939678
t1 e1 ɲ o,4,-17.07662878169476,-16.77952238082506,-13.411951393220733,-12.452187778130831,-13.598113336926287,-12.58111773649958,1.09900847466782,1.1226526085785107,1.0990020434138261,1.1226234655612488,1.003037900939435,1.0045297059295055,1.0029560790311303,1.004412255050476
t e ɲ1 o1,4,-16.850833134037234,-16.71987595679592,-14.16852905957522,-13.74572206000182,-14.357429814861966,-13.884520708490905,1.2210275354934637,1.2096952842945758,1.2208329442445225,1.2095784666733487,1.00901470857048,1.0111038711891451,1.0085676829717471,1.0107157304435614
t e r1 a1,4,-14.715337569635484,-14.638314569461102,-14.297348008824892,-14.307755767862641,-14.365635216747826,-14.353079844159327,1.272367817797227,1.261565247837698,1.272092664053991,1.2613935225611856,1.0122528853834594,1.013395041333017,1.011606344757172,1.0129106222506286
t1 e1 r i,4,-15.32911092662252,-15.406929852762499,-19.106286548728633,-18.441725316944247,-19.099922466239533,-18.443930567478176,1.1057060896552933,1.1162202139263642,1.1056892075169589,1.1161979578941792,1.003036193106805,1.004331102272433,1.0029545752210949,1.0042227050745414
t e r1 i1,4,-14.97241651300033,-14.828382785486605,-14.994690426341666,-14.547210028815288,-15.058949908510474,-14.591778490981323,1.2627815979882027,1.2542012620655743,1.262521497194156,1.2540373406242775,1.0118035313299114,1.0130889677151111,1.0111848336398161,1.0126176043020667
t1 e1 r u,4,-16.423403554146113,-16.532014682680803,-21.0352137782246,-20.46703645185366,-20.89095587737838,-20.383270325444926,1.066387609969841,1.0807589320931699,1.0664324684434179,1.080774255438312,1.002661731395515,1.0039387746758728,1.0026033159566319,1.0038471123387323
t e r1 u1,4,-16.209940851497496,-15.929746981856944,-16.659466416605934,-16.30211680419417,-16.68309396833427,-16.329832705027176,1.2195687165053342,1.2059642210057138,1.2193764715838074,1.2058514177945943,1.0106801461960413,1.0119346763152286,1.0101310558464267,1.0115125495758535
t1 e1 r e,4,-14.614603977241238,-14.633513687113773,-13.322399664088167,-12.748649768399353,-13.335680306936135,-12.765599544485417,1.1401191209228463,1.1541942540161119,1.1400482010489437,1.1541317557617796,1.0040097935561592,1.005078880945375,1.003867849308699,1.0049385870058976
t e r1 e1,4,-15.144988794483385,-14.909319004618292,-13.733436424393098,-13.775147753912472,-13.802274426288125,-13.82104639868177,1.2490014070127298,1.241243902634403,1.2487629448331437,1.241093712493106,1.0115414081320084,1.013227318890447,1.0109389521546919,1.0127500540631909
t1 e1 r o,4,-14.803345839388111,-14.810180456733299,-14.568272908191076,-13.858353927963206,-14.578366976734184,-13.87278719968352,1.1027103959649731,1.125312835579922,1.1026982178732605,1.1252809438255538,1.0040846858984172,1.0052973767702824,1.0039381011615915,1.0051477628205978
t e r1 o1,4,-15.644467984072678,-15.505961920607653,-13.212455748288974,-13.213466806133413,-13.285070366641332,-13.262120251799756,1.2241371493830724,1.2119815773662168,1.2239377307904473,1.211862397383207,1.0109797155650733,1.0122468728229257,1.0104120632579974,1.0118114292403586
t1 e1 tʃ a,4,-16.247595888387696,-16.09945844883591,-13.083464044813008,-12.509167087261032,-13.19248875722102,-12.590773207973864,1.1299249224011791,1.1514474506020704,1.1298699658285996,1.1513878292975512,1.0041965974536466,1.0052050466317655,1.004043102988422,1.0050592539321968
