Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Randomise questionnaire elements?,END QUESTIONNAIRE
1,1701739213516,05/12/2023 01:20:13,1701739213410,-5,04/12/2023 20:20:13,121155,36,questionnaire-yepb,,33422591,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Final message,4,SoundCheckPassed,8,test passed,,,,,,,,2,yes,No,3619
1,1701743644495,05/12/2023 02:34:04,1701743644362,-7,04/12/2023 19:34:04,121155,36,questionnaire-yepb,,33423084,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Final message,4,SoundCheckPassed,2,test passed,,4,,,,,,,yes,No,2600
1,1701821113958,06/12/2023 00:05:13,1701821113722,-8,05/12/2023 16:05:13,121155,36,questionnaire-yepb,,33461562,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Final message,4,SoundCheckPassed,4,test passed,,,,6,,,,,yes,No,3858
1,1701841511118,06/12/2023 05:45:11,1701841510929,-6,05/12/2023 23:45:10,121155,36,questionnaire-yepb,,33464072,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Final message,4,SoundCheckPassed,6,test passed,,,,,,7,,,yes,No,1810
1,1701903932431,06/12/2023 23:05:32,1701903932893,-5,06/12/2023 18:05:32,121155,36,questionnaire-yepb,,33504059,BLIND,9910806,,complete,,6570f8c7d5ed48e7addc9ab2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2560x1440,2505x1321,,,,Final message,4,SoundCheckPassed,3,test passed,,,2,,,,,,yes,No,1189
1,1701929468734,07/12/2023 06:11:08,1701929468551,-8,06/12/2023 22:11:08,121155,36,questionnaire-yepb,,33507379,BLIND,9911893,,complete,,6571573bdc75f34174a33611,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x707,,,,Final message,4,SoundCheckPassed,5,test passed,,,,,8,,,,yes,No,2913
1,1702000015930,08/12/2023 01:46:55,1702000012322,-8,07/12/2023 17:46:52,121155,36,questionnaire-yepb,,33534819,BLIND,9928018,,complete,,657272b37d0803195bed4a07,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,2048x1152,1374x977,,,,Final message,4,SoundCheckPassed,6,test passed,,,,,,1,,,yes,No,2529
1,1702088023671,09/12/2023 02:13:43,1702088023569,-6,08/12/2023 20:13:43,121155,36,questionnaire-yepb,,33556435,BLIND,9934113,,complete,,65739b797d0803195bed89fe,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x783,,,,Final message,4,SoundCheckPassed,4,test passed,,,,3,,,,,yes,No,5623
1,1702426153729,13/12/2023 00:09:13,1702426153764,-7,12/12/2023 17:09:13,121155,36,questionnaire-yepb,,33624494,BLIND,9952968,,complete,,6578f1056457e054e58a893d,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x800,1280x675,,,,Final message,4,SoundCheckPassed,1,test passed,8,,,,,,,,yes,No,1906
1,1702453976029,13/12/2023 07:52:56,1702453975196,-8,12/12/2023 23:52:55,121155,36,questionnaire-yepb,,33626666,BLIND,9953703,,complete,,65795e021e5a04bd4b2d158f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1242x556,,,,Final message,4,SoundCheckPassed,8,test passed,,,,,,,,1,yes,No,4387
1,1702502032593,13/12/2023 21:13:52,1702502032423,-5,13/12/2023 16:13:52,121155,36,questionnaire-yepb,,33651186,BLIND,9959320,,complete,,657a1c37eed9c33b432d6db1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Final message,4,SoundCheckPassed,2,test passed,,1,,,,,,,yes,No,1686
1,1702527602295,14/12/2023 04:20:02,1702527602073,-8,13/12/2023 20:20:02,121155,36,questionnaire-yepb,,33655779,BLIND,9960333,,complete,,657a7ed6f7f4169c437fcd47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1280x800,1280x690,,,,Final message,4,SoundCheckPassed,7,test passed,,,,,,,1,,yes,No,2753
1,1702535494643,14/12/2023 06:31:34,1702535494397,-6,14/12/2023 00:31:34,121155,36,questionnaire-yepb,,33656188,BLIND,9960437,,complete,,657a9e9a45eebb6b2b8f0b34,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1536x864,1536x750,,,,Final message,4,SoundCheckPassed,2,test passed,,3,,,,,,,yes,No,2688
1,1702620759268,15/12/2023 06:12:39,1702620758421,-7,14/12/2023 23:12:38,121155,36,questionnaire-yepb,,33692790,BLIND,9967288,,complete,,657bead82b0e3ae3ebef52c4,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,,Final message,4,SoundCheckPassed,4,test passed,,,,5,,,,,yes,No,3247
1,1702700852052,16/12/2023 04:27:32,1702700851871,-6,15/12/2023 22:27:31,121155,36,questionnaire-yepb,,33723432,BLIND,9974543,,complete,,657d236434fdea95a1c0809d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,2240x1260,1207x1019,,,,Final message,4,SoundCheckPassed,5,test passed,,,,,6,,,,yes,No,2178
1,1702704626214,16/12/2023 05:30:26,1702704626070,-5,16/12/2023 00:30:26,121155,36,questionnaire-yepb,,33723634,BLIND,9974591,,complete,,657d2f46ad9d959333f55476,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1728x1117,1728x880,,,,Final message,4,SoundCheckPassed,3,test passed,,,5,,,,,,yes,No,2253
1,1702745496149,16/12/2023 16:51:36,1702745496394,-5,16/12/2023 11:51:36,121155,36,questionnaire-yepb,,33728264,BLIND,9976070,,complete,,657dd23e12a15c00fa20457d,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2048x1152,2048x1026,,,,Final message,4,SoundCheckPassed,6,test passed,,,,,,4,,,yes,No,2385
1,1702792265365,17/12/2023 05:51:05,1702792261059,-8,16/12/2023 21:51:01,121155,36,questionnaire-yepb,,33731475,BLIND,9977064,,complete,,657e88561b15b271b872433a,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,,Final message,4,SoundCheckPassed,7,test passed,,,,,,,4,,yes,No,4316
1,1702933722825,18/12/2023 21:08:42,1702933722629,-8,18/12/2023 13:08:42,121155,36,questionnaire-yepb,,33765975,BLIND,9987416,,complete,,6580b1fdc084a4d9ff21ef29,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1728x1117,1728x937,,,,Final message,4,SoundCheckPassed,8,test passed,,,,,,,,3,yes,No,2096
1,1702934717138,18/12/2023 21:25:17,1702934718371,-5,18/12/2023 16:25:18,121155,36,questionnaire-yepb,,33766232,BLIND,9987448,,complete,,6580b4323103d69edefeb6d2,computer,Desktop or Laptop,Windows 10,Avast Secure Browser 119.0.0.0,1536x864,1536x707,,,,Final message,4,SoundCheckPassed,1,test passed,4,,,,,,,,yes,No,8074
1,1702956521346,19/12/2023 03:28:41,1702956521866,-8,18/12/2023 19:28:41,121155,36,questionnaire-yepb,,33771968,BLIND,9989475,,complete,,65810a296b75949cc58569e7,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,,Final message,4,SoundCheckPassed,3,test passed,,,8,,,,,,yes,No,2276
END OF FILE
